plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
78177.5749435,1.84741111298e-12,11239.977454,6434.2794315,14506.568089,36464.727982,49237.8352652,9.56316625889e-12,49237.8352652,3182.7263121,6149.50665241,0,2025-06-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00073323492288,54777.0377275,54736.8732905,54282.8634448,72,1,576,2880,0>576,0.0375459999996,4.1358168,8.45716385811e-10,20,169,True,True,True
76392.5710906,1.44240175359e-12,7368.32098521,6070.97851376,17242.4341357,38518.0540834,49076.5561244,6.65874466677e-12,49076.5561244,6149.50665241,6035.46385714,0,2025-06-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00038380367159,54988.318349,54967.2136305,54561.1889599,66,1,576,2880,0>576,0.037013000001,3.9656999,1.41426426126e-10,20,170,True,True,True
73613.5161877,4044.86114218,10293.4564115,12187.3781816,1150.77667302,10944.1813269,46845.4644978,23658.4857539,70503.9502517,6035.46385714,1758.04331466,28,2025-06-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000193885813559,51012.7505766,51002.859928,50833.7124883,54,1,720,2880,0>720,0.0381902000008,4.7881807,1.58820512297e-10,20,171,True,True,True
79888.0398199,5715.31205626,15290.162758,11557.7579456,1758.14002542,13051.5210384,50173.129904,30334.6456646,80507.7755686,1758.04331466,2677.23652391,45,2025-06-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000259767395555,56068.2523904,56053.6876865,55633.600513,81,1,576,2880,0>576,0.0381904999995,6.1301994,4.44056075091e-08,20,172,True,True,True
77792.2011936,11476.6424313,12778.6554121,10536.831871,1.70530256582e-13,10758.2278339,48776.3751398,58629.8990544,107406.274194,2677.23652391,2470.43542695,59,2025-06-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000394604749207,54641.1112961,54619.549654,54180.9180696,79,1,576,2880,0>576,0.0400502000011,5.3378901,6.67281255187e-10,20,173,True,True,True
79341.1942926,6808.84598601,12766.2218881,10606.6162398,63.9702,13489.0430636,49939.5343297,35577.8748534,85517.4091831,2470.43542695,2174.90597095,41,2025-06-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000656858090267,52811.253415,52776.5639159,52703.9604531,76,1,576,2880,0>576,0.0384709999998,4.1381978,3.40378392139e-10,20,174,True,True,True
79315.4714494,5966.9333534,15298.5905038,11974.1878317,1163.8323,13246.7859974,49434.5983494,29696.4647255,79131.0630749,2174.90597095,2638.98427804,38,2025-06-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000433439330867,55361.5097239,55337.5138682,54981.199566,79,1,576,2880,0>576,0.0393505000029,4.4288337,1.35242475436e-10,20,174,True,True,True
78894.8994326,2.45847786573e-12,11528.7896598,6285.14080238,15780.6857753,38098.9189332,49375.2988513,1.56034758447e-11,49375.2988513,2638.98427804,6031.40519143,0,2025-06-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000216842175633,54382.8007923,54371.0083075,54086.4016001,82,1,576,2880,0>576,0.0375028000017,5.1286837,9.73159330897e-11,20,176,True,True,True
77671.285597,1.35846889293e-12,6297.64336866,5154.25495125,16977.6546167,37773.3164463,50255.9716718,7.36289162973e-12,50255.9716718,6031.40519143,5972.33427738,0,2025-06-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000512389077096,54262.8045624,54235.0008941,53862.2682203,41,2,720,2880,0>576>720,0.0581852999967,7.9769282,1.66551217262e-10,20,176,True,True,True
73727.9312822,5535.2182206,10197.7749168,11322.0747369,1075.87295,10043.8078395,47042.1729856,30764.9635132,77807.1364988,5972.33427738,2570.24866159,33,2025-06-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000314654978619,51104.4685053,51088.3882298,50772.0128996,63,1,576,2880,0>576,0.0372373000027,4.2714113,3.15029811856e-09,20,178,True,True,True
78051.7321881,6774.42842455,12853.8658063,10993.8274263,797.174316667,12291.2639326,48792.6997301,34296.1860394,83088.8857694,2570.24866159,1923.36408032,50,2025-06-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000281556605056,52600.9805795,52586.170426,52450.4042351,79,1,576,2880,0>576,0.0364710000031,4.7207704,3.28554961015e-11,20,178,True,True,True
76023.5746448,14931.5131264,11913.6113977,10301.0529044,271.634783333,10204.3504613,46947.1497515,70020.6899099,116967.839661,1923.36408032,1200,87,2025-07-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000741291225816,51564.095769,51525.8717573,51252.4888892,76,1,576,2880,0>576,0.0374665999952,7.2444867,6.70752342558e-11,20,180,True,True,True
77985.333004,9224.6152344,13689.5287445,10942.7901236,1534.05595,10024.3873007,48392.551615,43425.0608661,91817.6124811,1200,1361.92017725,63,2025-07-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000472068084562,52649.7051086,52624.8508631,52327.9279787,73,1,432,2880,0>432,0.0355187999994,7.377383,3.10054491553e-11,20,181,True,True,True
77088.5746093,13596.2435784,11509.4662504,9012.34555289,198.048883333,8229.22967354,48494.2853635,68203.6757362,116697.9611,1361.92017725,1706.72252167,78,2025-07-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000400500696994,51577.4875905,51556.8307707,51383.0707422,30,1,576,2880,0>576,0.0366082999972,6.5402019,1.25896804093e-09,20,182,True,True,True
78434.3242451,3.01270119962e-12,14236.1762703,7563.23144286,17322.8509387,25557.6610123,49574.6055693,1.82807866622e-11,49574.6055693,1706.72252167,6115.69067288,0,2025-07-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000365617249537,53815.8727703,53796.196759,53423.6333596,50,1,432,2880,0>432,0.0341274999992,5.2800358,7.16227077646e-12,20,183,True,True,True
75813.1252117,9.66338120634e-13,7568.44274408,6275.84958102,18776.0086228,26954.4434592,49509.7846607,4.33666969002e-12,49509.7846607,6115.69067288,5954.12294143,0,2025-07-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000255941814329,52643.5698362,52630.0961455,52362.8290617,45,1,576,2880,0>576,0.0351904999989,5.5220117,6.94399204804e-10,20,184,True,True,True
76818.1820986,10966.5099583,7298.29025029,9275.83629012,1102.29895,8865.95759679,50122.9180144,57297.6747029,107420.592717,5954.12294143,2216.09939989,65,2025-07-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000668878933516,53399.6610778,53363.9431695,53054.3387587,50,1,576,2880,0>576,0.0392849999989,4.62217520001,1.25055521494e-11,20,185,True,True,True
82283.3681864,3843.75993051,14408.0206835,11947.9030912,1335.21501667,8922.31274127,52783.1795908,17388.3243927,70171.5039835,2216.09939989,1907.87013598,31,2025-07-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000530672894034,56573.4961383,56543.4741174,56200.9323702,50,1,576,2880,0>576,0.0361376000001,6.2089219,1.42052851025e-10,20,186,True,True,True
83695.0974017,6751.04929146,15130.3573275,11956.4542632,1320.77841667,10380.0781956,53307.5940442,34794.347862,88101.9419061,1907.87013598,2240.24254937,45,2025-07-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000540620884862,57560.1023157,57528.9841222,57288.4020273,69,1,576,2880,0>576,0.0382707999997,4.9562966,7.12109116014e-10,20,187,True,True,True
84582.692341,5543.55258795,13778.132893,10404.5935879,2226.2666,10467.7140072,54771.8493641,28647.4086089,83419.257973,2240.24254937,3079.90261093,30,2025-07-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000276861843102,57099.8055893,57083.9968319,56937.5010758,56,1,720,2880,0>720,0.0380778000035,5.7689567,1.54386725626e-10,20,188,True,True,True
79515.6348867,5850.29855271,12702.5270463,11548.841287,2365.5713368,8993.05295999,50631.6615193,31161.8404028,81793.501922,3079.90261093,1680.13107814,49,2025-07-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000558985503778,55073.0522385,55042.2672007,54745.618191,51,1,576,2880,0>576,0.0364211000015,4.7007092,1.33559296955e-09,20,189,True,True,True
79552.6742053,3.43192141372e-12,13851.2122925,7288.98582143,13079.7677989,27391.9027853,50402.8923161,1.85716828582e-11,50402.8923161,1680.13107814,6047.34900643,0,2025-07-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.38322993629e-05,53638.0089696,53633.512372,53412.6436738,39,1,576,2880,0>576,0.0364704000021,4.0013347,3.54702933691e-11,20,189,True,True,True
77383.4068595,2.35900188272e-12,7947.20112496,6448.28692721,15722.3841976,29077.8651308,50278.7709877,1.36388820238e-11,50278.7709877,6047.34900643,6035.06676643,0,2025-07-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00059503330369,53659.3370958,53627.4080032,53420.7534118,29,1,576,2880,0>576,0.0368715999975,8.621371,8.26616997074e-10,20,189,True,True,True
76361.0259098,3082.22729807,11999.4761608,13039.7858102,2552.3116381,8663.53081915,49931.4482222,15943.9582146,65875.4064368,6035.06676643,2345.94441098,23,2025-07-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000560431369709,53643.9518404,53613.888087,53328.8010389,39,1,576,2880,0>576,0.0360785000012,11.3416388,5.91210775477e-10,20,192,True,True,True
78189.1667199,5089.04392932,12270.3435054,10676.4982364,1403.78764733,8472.89851628,49682.4891555,28199.9896154,77882.4787708,2345.94441098,1526.47774757,35,2025-07-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000214813085187,53627.3736854,53615.8538238,53396.3638467,39,1,576,2880,0>576,0.0365199999978,4.3093261,1.96678229258e-11,20,191,True,True,True
80980.2740625,6263.2446631,12791.9658557,9058.53996678,2329.16856667,8431.87368675,51770.5343903,33884.6419993,85655.1763896,1526.47774757,2974.20261015,49,2025-07-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000275972937738,55346.4594075,55331.1852826,55082.3346341,40,1,720,2880,0>720,0.0415815000015,7.4748063,6.94528121055e-08,20,194,True,True,True
80024.8502015,6651.04189152,12518.5982105,9912.0789915,2700.35698362,9234.45250715,51782.7042964,33489.8532146,85272.557511,2974.20261015,3227.5198979,41,2025-07-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00040257675204,55333.4825496,55311.206576,54967.2997374,60,1,720,2880,0>720,0.039231499999,6.5613983,7.74773525336e-08,20,195,True,True,True
78579.3389002,6752.72499626,12934.6785513,10944.202193,2320.25753333,8300.91393818,50981.1828256,35172.342545,86153.5253707,3227.5198979,2708.50593517,41,2025-07-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000411976031959,54667.4556053,54644.9339239,54266.315997,59,1,720,2880,0>720,0.0391042999981,6.0596851,1.30080479721e-09,20,196,True,True,True
78244.5246342,2.99849034491e-12,11807.7254893,6527.33960098,14127.4064714,27562.4841744,50576.0912641,1.74175909251e-11,50576.0912641,2708.50593517,6082.85931894,0,2025-07-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000557610075869,53856.3722806,53826.3414248,53522.1178002,51,1,576,2880,0>576,0.038876999999,12.2727771,9.48602973949e-10,20,197,True,True,True
76769.6325832,3.10151904159e-12,7120.55269483,5922.10349057,20428.7383835,27959.6259454,50576.1433455,1.72591470005e-11,50576.1433455,6082.85931894,5911.24175476,0,2025-07-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000970337736107,53219.9598916,53168.3185562,52941.8077377,42,1,576,2880,0>576,0.0374697999978,4.6475676,2.50111042988e-11,20,197,True,True,True
73621.9755958,5807.67698353,9044.3295448,11104.6272709,1047.48331667,8352.48877212,47778.3556917,29949.9403681,77728.2960598,5911.24175476,1712.66359963,42,2025-07-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000854427457215,52263.8528968,52219.1972258,51949.7714581,47,1,576,2880,0>576,0.0370945999966,6.5426088,5.11590769747e-11,20,199,True,True,True
80817.2638051,7691.14189336,12131.7298092,8760.09131021,2172.07416667,8974.9436829,52030.8054599,40443.7959723,92474.6014322,1712.66359963,2897.78563874,44,2025-07-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000226014603023,55052.7717993,55040.3290689,54728.5303775,50,1,576,2880,0>576,0.0388822999957,7.2337916,6.32352975283e-09,20,200,True,True,True
80515.0692144,6942.86182299,12873.7862435,10249.7521175,1618.84361606,9419.90867865,52118.1118057,35343.3460074,87461.4578131,2897.78563874,3095.57979405,45,2025-07-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000770365831939,54725.795373,54683.6364902,54427.5272109,57,1,576,2880,0>576,0.0391865999991,4.506422,7.62394873642e-10,20,201,True,True,True
77231.4313301,8118.93885394,11176.6840116,10278.9361821,1430.95906667,8805.11617123,49157.7941962,43749.0952003,92906.8893966,3095.57979405,1733.55520215,54,2025-07-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000752688585317,52788.2799179,52748.5467821,52620.2297458,45,1,576,2880,0>576,0.0368742999999,11.8273475,5.70360157326e-07,20,202,True,True,True
79944.7800333,7920.82810607,12811.1527381,9683.26413276,2105.87273333,9015.37480068,50559.9521565,41674.9061776,92234.858334,1733.55520215,2504.41029675,60,2025-07-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000710535676453,54978.8678347,54939.8033876,54793.6724805,58,1,432,2880,0>432,0.0370683000001,5.8919733,1.66096469911e-10,20,203,True,True,True
81737.9988736,3.66640051652e-12,11762.99145,6360.66749278,19564.1029042,30266.2524455,52721.2499236,1.979217501e-11,52721.2499236,2504.41029675,6023.69427643,0,2025-07-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00022267946914,55242.3600902,55230.0587508,54996.501967,65,1,576,2880,0>576,0.0370714000055,5.350715,9.91349224932e-11,20,204,True,True,True
72972.4279758,2.11475281731e-12,8888.79317892,7172.37326947,16465.1864069,26321.7300929,47232.157124,1.1769673236e-11,47232.157124,6023.69427643,6054.30450471,0,2025-07-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000215607470282,50331.2237089,50320.371921,50264.6446651,24,1,576,2880,0>576,0.0351707000009,5.5070546,2.00415115614e-08,20,205,True,True,True
76668.9065189,7366.96555866,10257.5550396,11028.3190104,2388.42261469,8733.02363369,50354.7343833,38317.9693914,88672.7037747,6054.30450471,3032.41625096,33,2025-07-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000324766241886,53172.0172453,53154.7487691,52932.608515,47,1,576,2880,0>576,0.0387001000017,3.845181,6.34372554487e-11,20,206,True,True,True
78460.5191952,9274.89314593,10561.9998852,9033.66192986,553.218143857,7698.97900855,50611.0425616,49453.6238853,100064.666447,3032.41625096,2500.81400339,58,2025-07-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000651006402121,53901.8494109,53866.7589618,53551.5789723,50,1,576,2880,0>576,0.0358008000003,6.50376460001,1.83263182407e-10,20,207,True,True,True
78505.0260604,7419.46545406,12023.0401598,10282.3589055,101.1254,8013.43891014,50296.5446041,39738.5461232,90035.0907273,2500.81400339,1896.70691894,44,2025-07-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000623431658313,53530.028654,53496.6563394,53267.2570285,44,1,720,2880,0>720,0.0366635999999,5.0683473,6.99992605237e-10,20,208,True,True,True
80065.7406618,6383.7178684,15397.5593352,11963.8488889,737.509161287,8174.98487263,51084.8463124,31367.9403792,82452.7866916,1896.70691894,2461.34488854,41,2025-07-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000547764950829,54635.6974574,54605.7699372,54214.174876,44,1,720,2880,0>720,0.0383268000005,6.9880568,2.76259015664e-10,20,208,True,True,True
79166.6135566,8144.02557685,12311.5518412,10719.0838982,1376.1623209,9647.01260288,50120.5689057,43043.2854716,93163.8543772,2461.34488854,1631.6483254,54,2025-07-31,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000811934087989,53659.9356131,53616.3672822,53228.4256642,56,1,576,2880,0>576,0.035625200002,14.947448,3.16049408866e-11,20,210,True,True,True
79638.9203481,2.57927013081e-12,12774.8173548,6260.9212496,22257.6501069,29616.0144693,50438.6260393,1.52481760551e-11,50438.6260393,1631.6483254,6172.40477847,0,2025-08-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000372364968217,53487.2762248,53467.3594369,53237.6350209,49,1,720,2880,0>720,0.0403270999996,4.1858943,8.65156835061e-10,20,211,True,True,True
74358.8946567,2.23110419029e-12,7854.42836135,6585.95089467,22254.3551579,29909.0370988,48102.0248245,1.32682558274e-11,48102.0248245,6172.40477847,5923.66708738,0,2025-08-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000596478045653,51099.296159,51068.8165506,50849.839054,36,1,720,2880,0>720,0.0406084999995,5.6172972,1.21190169011e-10,20,210,True,True,True
73631.1304449,1998.86295159,10927.2912684,12911.7523432,5416.99790941,9357.97657857,47701.2168027,10386.235013,58087.4518158,5923.66708738,1411.83773651,16,2025-08-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000328609255646,50800.0018967,50783.3085458,50515.6131541,39,1,576,2880,0>576,0.0361360000024,5.87844499999,8.54015524965e-10,20,213,True,True,True
75946.6394708,3762.12323926,13514.4548467,11137.3623887,3737.18448409,8178.83068462,48219.4867542,19384.3113227,67603.7980769,1411.83773651,1200,38,2025-08-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000121181787494,50949.0012253,50942.8271342,50660.6453751,38,1,720,2880,0>720,0.0376526999971,3.8929574,3.41970007867e-10,20,212,True,True,True
73487.1991936,3762.3045344,14150.0684078,11457.1074428,2600.89653479,6803.33649484,46769.5403168,18667.7113865,65437.2517033,1200,1204.94218614,36,2025-08-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000272112381607,48777.8961933,48764.6231238,48660.4658267,25,2,720,2880,0>576>720,0.0572189999984,6.9036088,1.33627509058e-09,20,215,True,True,True
72624.7524164,7879.78501079,10548.0773831,8422.67436061,3813.90561667,6450.82952142,46312.8418606,43761.6141678,90074.4560285,1204.94218614,1339.68476354,51,2025-08-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.87888207371e-05,48322.6638912,48318.3733788,48230.5676513,22,1,576,2880,0>576,0.0365411999992,4.1682591,5.75596459385e-10,20,216,True,True,True
71275.6877789,5267.8151434,14593.7427075,11754.722431,4690.7328695,5625.76452623,45601.8875884,25534.7556588,71136.6432472,1339.68476354,1413.25049923,40,2025-08-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000230224133299,48100.6005527,48089.5266336,47953.5886871,27,2,720,2880,0>576>720,0.0596095000001,8.9026417,1.91898834601e-08,20,217,True,True,True
69885.9581517,2.04103400847e-12,14186.0049927,7238.10653333,25702.2747818,21460.6136605,44848.4955532,1.30399548937e-11,44848.4955532,1413.25049923,6138.31440003,0,2025-08-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,7.53413698589e-05,47461.3043054,47457.7285058,47239.724375,16,2,576,2880,0>432>576,0.0561576,6.4718497,2.81261236523e-10,20,218,True,True,True
63801.698498,3.19033688356e-12,8518.40414179,7002.90213538,22908.4116473,20455.8558443,42130.2761776,1.64203228792e-11,42130.2761776,6138.31440003,6023.875755,0,2025-08-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.35883885777e-05,44147.5873968,44144.7801229,44095.1098659,16,1,720,2880,0>720,0.0416315000039,3.7262668,1.72803993337e-11,20,219,True,True,True
63943.8195588,7097.54081808,5517.35762241,8784.23481617,4487.91071585,4515.7078048,42073.6890282,43406.5263083,85480.2153365,6023.875755,1229.23670831,32,2025-08-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.18692610265e-05,44497.1051942,44495.2421333,44327.9448251,12,2,720,2880,0>576>720,0.0582052000027,8.02249170001,3.36740413331e-10,20,220,True,True,True
69016.0081693,7159.70007215,11889.2751204,9656.62588502,3961.96566509,5419.84000759,44200.4442287,38667.858131,82868.3023596,1229.23670831,1200,52,2025-08-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.73806056311e-05,46201.3841212,46200.5811132,46141.2124851,13,1,720,2880,0>720,0.0404553000008,4.6831928,1.30057742354e-10,20,220,True,True,True
69379.4076269,8342.57671871,10435.0372431,8281.67378918,2503.80053208,5304.27670962,44421.1164269,46477.3277296,90898.4441565,1200,1389.67375304,56,2025-08-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000809157581713,46830.5175017,46792.6242334,46665.6014095,27,1,576,2880,0>576,0.0385726999993,3.9711802,8.30368662719e-10,20,222,True,True,True
69107.7852073,6862.23739345,10951.3112368,8687.8647779,1848.74986237,5736.84682948,44454.0614945,37487.7151863,81941.7766808,1389.67375304,1592.67077963,43,2025-08-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.66113782683e-06,46341.051397,46340.7427129,46285.7634764,19,1,576,2880,0>576,0.0380526999979,3.7487426,2.4999735615e-09,20,222,True,True,True
69596.0576598,8165.36185672,12498.8523868,10181.9286596,4137.98485,5380.21995594,44616.8713392,43038.8824502,87655.7537894,1592.67077963,1528.38386159,49,2025-08-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000226970906099,47003.3870207,46992.7186194,46904.4355487,27,1,576,2880,0>576,0.0370150999988,5.2921208,1.58479451784e-10,20,224,True,True,True
69721.9171359,1.84741111298e-12,14387.9881941,7580.88800536,24822.2990167,20932.7910472,44608.9824899,1.02793933365e-11,44608.9824899,1528.38386159,6054.36434143,0,2025-08-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.77754489868e-05,47043.3992428,47042.0925913,46932.0939082,24,1,576,2880,0>576,0.0386335000003,3.661584,2.54658516496e-11,20,225,True,True,True
64548.3792298,4.03588273912e-12,8972.0361847,7257.75119725,25104.206705,20800.6071707,42358.4335039,2.11400390526e-11,42358.4335039,6054.36434143,6065.02891071,0,2025-08-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.95440011687e-05,44748.154274,44745.0423083,44530.4715153,20,2,720,2880,0>576>720,0.0638468000034,6.6555419,1.67801772477e-10,20,226,True,True,True
64981.2757768,5260.03588531,8153.52942458,10782.9408391,4733.69516999,4971.63429006,42725.0437888,29273.9178966,71998.9616854,6065.02891071,1422.160016,32,2025-08-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.06474680997e-05,45098.4973953,45097.5662255,44937.394488,16,2,576,2880,0>432>576,0.0601567000012,5.1136232,2.70802047453e-10,20,225,True,True,True
69807.9941039,7652.23749499,11605.5590946,9313.23724047,4965.43223055,5808.36189746,44754.7737024,41182.562803,85937.3365053,1422.160016,1519.12182287,47,2025-08-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.80939759783e-05,47144.9760842,47140.351446,47037.2810514,21,1,432,2880,0>432,0.0381678999984,4.65095510001,1.76805770025e-09,20,228,True,True,True
69151.622862,6560.94705241,11253.734891,9369.74619562,4056.00607672,5454.91509238,44493.9453922,35432.484605,79926.4299972,1519.12182287,1236.65411849,55,2025-08-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.58820392663e-05,46920.2363869,46919.4911978,46689.1987332,21,1,576,2880,0>576,0.0415323000016,4.1103577,4.40422809334e-10,20,229,True,True,True
68795.0719937,11352.8317465,9268.11014579,7496.30729197,2060.28346667,5665.12635301,44290.2545133,63213.936181,107504.190694,1236.65411849,1248.72292529,54,2025-08-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000246676352383,46488.1126142,46476.6450962,46432.7171378,16,1,720,2880,0>720,0.0433744000002,3.8896567,2.76024820778e-08,20,228,True,True,True
70662.3218251,7169.85483523,10431.5357851,8225.74130836,3763.16493333,6018.79876685,45184.2220228,41370.9955364,86555.2175592,1248.72292529,1497.39256707,44,2025-08-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000141731471177,48329.0922768,48322.2425234,47957.2456028,30,1,720,2880,0>720,0.0422307999979,4.501758,2.72166289506e-10,20,231,True,True,True
70033.824201,4.38404867964e-12,13751.9132994,7000.154177,22091.7666621,19959.7290165,44847.9240262,2.45814248956e-11,44847.9240262,1497.39256707,6096.16545096,0,2025-08-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.35248536873e-05,47827.4574149,47825.3757318,47425.9180405,25,1,576,2880,0>576,0.0389135999976,3.9477826,1.18689058581e-10,20,232,True,True,True
65299.1446174,1.19371179608e-12,8333.62554155,6817.14793221,20079.1085398,21173.5523182,43024.0848847,7.30381088943e-12,43024.0848847,6096.16545096,6021.81962479,0,2025-08-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000115119091394,45529.8011982,45524.5598489,45340.0478666,18,1,576,2880,0>576,0.0389577000024,4.4461625,1.65528035723e-10,20,233,True,True,True
66439.764142,6171.99805835,7882.54836682,10645.1508042,5779.00660606,5861.76854835,43636.5502269,34507.6447565,78144.1949835,6021.81962479,1288.16781693,41,2025-08-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000146640065056,46031.6984129,46024.9483217,45886.1559425,20,1,576,2880,0>576,0.0369269000003,4.181027,1.26976829051e-09,20,234,True,True,True
71356.3413297,10025.7377052,10412.8777986,8400.05847832,2899.0097,5697.16299794,45701.8285862,53841.709072,99543.5376582,1288.16781693,1326.3595264,53,2025-08-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000100179717475,48116.3068714,48111.4865934,47967.382441,26,1,576,2880,0>576,0.041275399999,4.5761977,8.36735125631e-10,20,235,True,True,True
73469.5902121,6606.30642907,12952.2195665,10177.724674,4952.16303333,6820.42033197,46936.5851556,35123.0290022,82059.6141578,1326.3595264,1674.77416514,44,2025-08-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.44339604485e-05,49937.2215651,49934.5032844,49689.0145513,33,1,576,2880,0>576,0.0385404999979,3.8725881,9.98170435196e-11,20,236,True,True,True
72770.1237945,7486.26938701,12411.2380761,10244.9600776,3349.92295,6826.04336637,46614.1048814,40762.0221927,87376.1270741,1674.77416514,1461.59945852,49,2025-08-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.0681117158e-05,49918.4755707,49917.9423857,49594.6267972,37,1,576,2880,0>576,0.0374191999981,4.4713764,1.5672412701e-08,20,237,True,True,True
71479.3958143,8204.15969151,12242.8261588,9909.14031664,894.324683333,5687.74999693,45986.2676318,43136.9973518,89123.2649835,1461.59945852,1469.98709409,56,2025-08-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00037731335569,48107.1598688,48089.0083949,48053.1235823,34,2,720,2880,0>576>720,0.0631479000003,8.7466895,1.97246663447e-09,20,238,True,True,True
