date,method,t,interval,price_yuan_per_kwh,load_kwh,pv_kwh,load_hat_kwh,pv_hat_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,pv_used_kwh,plan_used_kwh,curtailment_kwh,unused_plan_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-06-23,stochastic,69,11:30-11:40,0.4785,1052.30921667,1262.0934,954.40282381,1135.40537381,824.345609524,0,-0,0,1052.30921667,0,209.784183333,824.345609524,1200,1200,394.449374157,0,394.449374157
2025-06-23,stochastic,70,11:40-11:50,0.4662,1032.94785,1271.33291667,936.020740476,1120.02493571,746.05497381,224.626191248,0,0,1257.57404125,0,13.7588754183,746.05497381,1200,1402.16357212,347.81082879,0,347.81082879
2025-06-23,stochastic,71,11:50-12:00,0.4432,1030.95666667,1269.76875,905.991666667,1124.38571429,766.87047619,833.333333333,0,0,1269.76875,594.52125,0,172.34922619,1402.16357212,2152.16357212,339.876995048,0,339.876995048
2025-06-23,stochastic,72,12:00-12:10,0.4411,988.4062,1229.70558333,907.800807143,1135.38155,754.251911905,833.333333333,0,0,1229.70558333,592.03395,0,162.217961905,2152.16357212,2902.16357212,332.700518341,0,332.700518341
2025-06-23,stochastic,73,12:10-12:20,0.4551,978.972866667,1208.2219,913.353054762,1154.4518119,772.060554762,833.333333333,0,0,1208.2219,604.0843,0,167.976254762,2902.16357212,3652.16357212,351.364758472,0,351.364758472
2025-06-23,stochastic,74,12:20-12:30,0.4463,1000.49666667,1204.0625,909.179285714,1164.44464286,831.487916667,833.333333333,0,0,1204.0625,629.7675,0,201.720416667,3652.16357212,4402.16357212,371.093057208,0,371.093057208
2025-06-23,stochastic,75,12:30-12:40,0.4113,982.963933333,1164.21368333,912.1234,1139.9799381,820.343728571,833.333333333,0,0,1164.21368333,652.083583333,0,168.260145238,4402.16357212,5152.16357212,337.407375561,0,337.407375561
2025-06-23,stochastic,76,12:40-12:50,0.5682,1017.55591667,1144.92861667,927.452566667,1111.62808333,812.614354762,833.333333333,0,0,1144.92861667,705.960633333,0,106.653721429,5152.16357212,5902.16357212,461.727476376,0,461.727476376
2025-06-23,stochastic,77,12:50-13:00,0.8279,1086.615,1155.7625,943.37952381,1097.12142857,0,69.1475,0,0,1155.7625,0,0,0,5902.16357212,5964.39632212,0,0,0
2025-06-23,stochastic,78,13:00-13:10,0.8636,1077.56241667,1143.23438333,942.925061905,1085.54382381,0,65.6719666667,0,0,1143.23438333,0,0,0,5964.39632212,6023.50109212,0,0,0
2025-06-23,stochastic,79,13:10-13:20,0.8416,1092.97573333,1101.41048333,942.945214286,1060.51844524,0,8.43475,0,0,1101.41048333,0,4.54747350886e-13,0,6023.50109212,6031.09236712,0,0,0
2025-06-23,stochastic,80,13:20-13:30,0.8618,1142.18333333,1039.81875,955.595714286,1023.73660714,0,0,102.364583333,0,1039.81875,0,0,0,6031.09236712,5917.3539412,0,0,0
2025-06-23,stochastic,81,13:30-13:40,0.8623,1125.8052,969.8319,973.597661905,992.771454762,0,0,155.9733,0,969.8319,0,0,0,5917.3539412,5744.05027453,0,0,0
2025-06-23,stochastic,82,13:40-13:50,0.9026,1101.5836,899.772266667,967.359864286,971.986283333,0,0,201.811333333,0,899.772266667,0,0,0,5744.05027453,5519.81545972,0,0,0
2025-06-23,stochastic,83,13:50-14:00,0.9754,1104.35,850.3375,951.527619048,957.825,0,0,254.0125,0,850.3375,0,0,0,5519.81545972,5237.57934861,0,0,0
2025-06-23,stochastic,84,14:00-14:10,1.0002,1114.01541667,847.918216667,968.725328571,942.191497619,0,0,266.0972,0,847.918216667,0,0,0,5237.57934861,4941.91579305,0,0,0
2025-06-23,stochastic,85,14:10-14:20,0.9978,1143.75051667,886.754283333,977.031292857,917.095480952,0,0,256.996233333,1.70530256582e-13,886.754283333,0,1.13686837722e-13,0,4941.91579305,4656.36442268,0,8.5077545009e-13,8.5077545009e-13
2025-06-23,stochastic,86,14:20-14:30,1.0271,1162.04166667,901.7125,963.128809524,889.163392857,0,0,260.329166667,5.68434188608e-14,901.7125,0,0,0,4656.36442268,4367.10979305,0,2.9191937756e-13,2.9191937756e-13
2025-06-23,stochastic,87,14:30-14:40,1.0906,1117.98485,835.9437,957.425504762,874.087916667,0,0,282.04115,0,835.9437,0,0,0,4367.10979305,4053.73073749,0,0,0
2025-06-23,stochastic,88,14:40-14:50,0.9376,1093.72891667,858.583866667,963.775992857,865.582830952,0,0,235.14505,0,858.583866667,0,0,0,4053.73073749,3792.45845972,0,0,0
2025-06-23,stochastic,89,14:50-15:00,0.6694,1109.995,924.78125,971.995952381,849.970535714,1147.62565476,833.333333333,0,0,924.78125,1018.54708333,0,129.078571429,3792.45845972,4542.45845972,768.220613298,0,768.220613298
2025-06-23,stochastic,90,15:00-15:10,0.66,1111.52066667,824.383233333,971.304645238,817.704190476,1165.83895952,833.333333333,0,0,824.383233333,1120.47076667,0,45.3681928571,4542.45845972,5292.45845972,769.453713286,0,769.453713286
2025-06-23,stochastic,91,15:10-15:20,0.7217,1118.16345,758.864716667,975.349071429,782.016169048,1155.99300218,796.694268842,0,0,758.864716667,1155.99300218,0,0,5292.45845972,6009.48330167,834.28014967,0,834.28014967
2025-06-23,stochastic,92,15:20-15:30,0.7308,1122.515,777.2625,990.792142857,746.129464286,448.528392857,103.275892857,0,0,777.2625,448.528392857,0,0,6009.48330167,6102.43160525,327.7845495,0,327.7845495
2025-06-23,stochastic,93,15:30-15:40,0.7534,1090.36465,729.31465,1008.0656619,701.405364286,426.796564286,65.7465642857,0,0,729.31465,426.796564286,0,5.68434188608e-14,6102.43160525,6161.6035131,321.548531533,0,321.548531533
2025-06-23,stochastic,94,15:40-15:50,0.7823,1067.16901667,695.156916667,1006.73198095,654.337859524,498.771909524,126.759809524,0,0,695.156916667,498.771909524,0,0,6161.6035131,6275.68734167,390.18926482,0,390.18926482
2025-06-23,stochastic,95,15:50-16:00,0.8055,1084.79333333,685.65625,995.400952381,608.246428571,509.739761905,110.602678571,0,0,685.65625,509.739761905,0,3.41060513165e-13,6275.68734167,6375.22975239,410.595378214,0,410.595378214
2025-06-23,stochastic,96,16:00-16:10,0.8271,1132.09658333,617.54725,1001.70230714,562.715121429,556.823245238,42.2739119048,0,0,617.54725,556.823245238,0,5.68434188608e-13,6375.22975239,6413.2762731,460.548506136,0,460.548506136
2025-06-23,stochastic,97,16:10-16:20,0.8519,1163.709,547.02795,1004.24204048,530.17467619,612.914828571,0,-0,3.76622142857,547.02795,612.914828571,0,0,6413.2762731,6413.2762731,522.14214246,16.042220175,538.184362635
2025-06-23,stochastic,98,16:20-16:30,0.8791,1164.61333333,502.0875,1000.35595238,509.658928571,651.79,0,-0,10.7358333333,502.0875,651.79,0,0,6413.2762731,6413.2762731,572.988589,47.1893554167,620.177944417
2025-06-23,stochastic,99,16:30-16:40,0.9024,1152.57295,455.070466667,1007.80770952,484.951435714,689.682614286,0,-0,7.81986904762,455.070466667,689.682614286,0,0,6413.2762731,6413.2762731,622.369591131,35.2832491429,657.652840274
2025-06-23,stochastic,100,16:40-16:50,0.9163,1123.73366667,413.27185,1002.37739524,446.275395238,712.441897619,1.98008095238,0,0,413.27185,712.441897619,0,1.13686837722e-13,6413.2762731,6415.05834596,652.810510788,0,652.810510788
2025-06-23,stochastic,101,16:50-17:00,0.9264,1100.34,382.70625,986.264285714,401.416071429,756.98297619,39.3492261905,0,0,382.70625,756.98297619,0,0,6415.05834596,6450.47264953,701.269029143,0,701.269029143
2025-06-23,stochastic,102,17:00-17:10,0.9462,1118.51721667,356.350933333,985.855352381,366.781459524,813.481507143,51.3152238095,0,0,356.350933333,813.481507143,0,0,6450.47264953,6496.65635096,769.716202059,0,769.716202059
2025-06-23,stochastic,103,17:10-17:20,0.9742,1143.98565,318.697066667,977.610016667,330.759942857,844.32892381,19.0403404762,0,0,318.697066667,844.32892381,0,0,6496.65635096,6513.79265739,822.545237575,0,822.545237575
2025-06-23,stochastic,104,17:20-17:30,0.9862,1164.96333333,269.44375,978.770714286,287.4,867.281488095,0,-0,28.2380952381,269.44375,867.281488095,0,1.13686837722e-13,6513.79265739,6513.79265739,855.31300356,139.242047619,994.555051179
2025-06-23,stochastic,105,17:30-17:40,0.976,1176.16551667,223.607266667,1013.39901667,243.616680952,937.961823427,0,-0,14.5964265726,223.607266667,937.961823427,0,0,6513.79265739,6513.79265739,915.450739665,71.2305616743,986.681301339
2025-06-23,stochastic,106,17:40-17:50,1.0742,1047.04023333,188.246733333,928.888709524,206.135438095,849.608016667,0,-0,9.18548333333,188.246733333,849.608016667,0,0,6513.79265739,6513.79265739,912.648931503,49.3352309833,961.984162487
2025-06-23,stochastic,107,17:50-18:00,1.2313,855.135,159.61875,772.51,174.603571429,674.841297619,0,-0,20.6749523809,159.61875,674.841297619,0,0,6513.79265739,6513.79265739,830.932089758,127.285344333,958.217434092
2025-06-23,stochastic,108,18:00-18:10,1.2561,831.808633333,128.332666667,757.382757143,142.78847381,635.788240476,0,-0,67.6877261905,128.332666667,635.788240476,0,0,6513.79265739,6513.79265739,798.613608862,425.112764339,1223.7263732
2025-06-23,stochastic,109,18:10-18:20,1.2447,869.08285,96.8116833333,786.153392857,108.68057381,731.296333333,0,-0,40.9748333333,96.8116833333,731.296333333,0,0,6513.79265739,6513.79265739,910.2445461,255.00687525,1165.25142135
2025-06-23,stochastic,110,18:20-18:30,1.2545,882.078333333,68.3875,787.193095238,75.5839285714,785.98797619,0,-0,27.7028571429,68.3875,785.98797619,0,0,6513.79265739,6513.79265739,986.021916131,173.766171429,1159.78808756
2025-06-23,stochastic,111,18:30-18:40,1.2522,886.0662,43.3980833333,787.250019048,48.3395952381,810.612140476,0,-0,32.0559761905,43.3980833333,810.612140476,0,0,6513.79265739,6513.79265739,1015.0485223,200.702466929,1215.75098923
2025-06-23,stochastic,112,18:40-18:50,1.2881,857.16085,19.15795,783.181121429,21.7793285714,830.481361905,0,-0,7.52153809524,19.15795,830.481361905,0,0,6513.79265739,6513.79265739,1069.74304227,48.4424661024,1118.18550837
2025-06-23,stochastic,113,18:50-19:00,1.3466,817.751666667,1.19375,779.73547619,1.18571428571,139.068095238,0,-0,677.489821429,1.19375,139.068095238,0,0,6513.79265739,6513.79265739,187.269097048,4561.53896768,4748.80806473
2025-06-23,stochastic,114,19:00-19:10,1.3523,827.268466667,0,792.443078571,0,142.443916667,0,684.82455,3.41060513165e-13,0,142.443916667,0,0,6513.79265739,5752.87649072,192.626908508,2.30608065976e-12,192.626908508
2025-06-23,stochastic,115,19:10-19:20,1.3445,864.06935,0.5164,813.317507143,0.620697619048,177.247388095,0,-0,686.305561905,0.5164,177.247388095,0,2.84217094304e-14,5752.87649072,5752.87649072,238.309113294,4613.6891399,4851.9982532
2025-06-23,stochastic,116,19:20-19:30,1.3483,882.966666667,0,816.488809524,0,184.199285714,0,698.767380952,3.41060513165e-13,0,184.199285714,0,0,5752.87649072,4976.46828966,248.355896929,2.2992594495e-12,248.355896929
2025-06-23,stochastic,117,19:30-19:40,1.349,861.224033333,0,784.75667381,0,146.409452381,0,714.814580952,0,0,146.409452381,0,0,4976.46828966,4182.22986638,197.506351262,0,197.506351262
2025-06-23,stochastic,118,19:40-19:50,1.3473,871.794866667,0.0370833333333,779.398021429,0.0445666666667,134.599407143,0,68.593005935,668.565370255,0.0370833333333,134.599407143,0,0,4182.22986638,4106.01541534,181.345781244,4503.79061673,4685.13639797
2025-06-23,stochastic,119,19:50-20:00,1.3482,904.456666667,0,801.986666667,0,167.287619048,0,634.699047619,102.47,0,167.287619048,0,0,4106.01541534,3400.79425132,225.537168,690.75027,916.287438
2025-06-23,stochastic,120,20:00-20:10,1.3513,879.159716667,0,796.973578571,0,146.012766667,0,733.14695,1.13686837722e-13,0,146.012766667,0,0,3400.79425132,2586.1865291,197.307051597,7.68125119066e-13,197.307051597
2025-06-23,stochastic,121,20:10-20:20,1.34,861.770983333,0.00266666666667,796.115704762,0.0032,782.139714286,0,-0,79.628602381,0.00266666666667,782.139714286,0,0,2586.1865291,2586.1865291,1048.06721714,533.511635952,1581.5788531
2025-06-23,stochastic,122,20:20-20:30,1.3489,881.093333333,0,808.094285714,0,178.233571429,0,547.67457619,155.185185714,0,178.233571429,0,0,2586.1865291,1977.65922222,240.4192645,1046.64648505,1287.06574955
2025-06-23,stochastic,123,20:30-20:40,1.3952,897.901283333,0,805.561128571,0,105.667828571,0,699.8933,92.3401547619,0,105.667828571,0,0,1977.65922222,1200,147.427754423,644.164919619,791.592674042
2025-06-23,stochastic,124,20:40-20:50,1.2226,899.949233333,0.000183333333333,799.590345238,0.000230952380952,894.38915,0,-0,5.5599,0.000183333333333,894.38915,0,0,1200,1200,1093.48017479,33.9876687,1127.46784349
2025-06-23,stochastic,125,20:50-21:00,0.9332,887.365,0,798.599761905,0,928.372142857,41.0071428571,0,0,0,928.372142857,0,1.13686837722e-13,1200,1236.90642857,866.356883714,0,866.356883714
2025-06-23,stochastic,126,21:00-21:10,0.9068,869.687016667,0,799.276904762,0,924.57242619,54.8854095238,0,0,0,924.57242619,0,0,1236.90642857,1286.30329714,838.40227607,0,838.40227607
2025-06-23,stochastic,127,21:10-21:20,0.9371,873.608916667,0,802.573742857,0,937.734921429,64.1260047619,0,0,0,937.734921429,0,0,1286.30329714,1344.01670143,878.751394871,0,878.751394871
2025-06-23,stochastic,128,21:20-21:30,0.9371,901.441666667,0,813.521190476,0,978.534761905,77.0930952381,0,0,0,978.534761905,0,0,1344.01670143,1413.40048714,916.984925381,0,916.984925381
2025-06-23,stochastic,129,21:30-21:40,0.9871,910.778033333,0,821.466097619,0,947.679040476,36.9010071429,0,0,0,947.679040476,0,0,1413.40048714,1446.61139357,935.453980854,0,935.453980854
2025-06-23,stochastic,130,21:40-21:50,0.7764,803.4843,0,747.486069048,0,869.608985714,66.1246857143,0,0,0,869.608985714,0,1.13686837722e-13,1446.61139357,1506.12361071,675.164416509,0,675.164416509
2025-06-23,stochastic,131,21:50-22:00,0.4209,665.086666667,0,631.083333333,0,801.828571429,136.741904762,0,0,0,801.828571429,0,1.13686837722e-13,1506.12361071,1629.191325,337.489645714,0,337.489645714
2025-06-23,stochastic,132,22:00-22:10,0.3859,687.383,0,603.06515,0,1422.84604762,735.463047619,0,0,0,1422.84604762,0,0,1629.191325,2291.10806786,549.076289776,0,549.076289776
2025-06-23,stochastic,133,22:10-22:20,0.4368,706.970966667,0,619.301588095,0,676.04772619,0,30.9232404762,1.81188397619e-13,0,676.04772619,0,0,2291.10806786,2256.74891177,295.2976468,3.957154604e-13,295.2976468
2025-06-23,stochastic,134,22:20-22:30,0.4198,670.153333333,0,634.498095238,0,737.028809524,66.8754761905,0,0,0,737.028809524,0,0,2256.74891177,2316.93684034,309.404694238,0,309.404694238
2025-06-23,stochastic,135,22:30-22:40,0.4186,682.124566667,0,646.571330952,0,741.686452381,59.5618857143,0,0,0,741.686452381,0,0,2316.93684034,2370.54253749,310.469948967,0,310.469948967
2025-06-23,stochastic,136,22:40-22:50,0.4241,684.847033333,0,650.384807143,0,725.152492857,40.3054595238,0,0,0,725.152492857,0,0,2370.54253749,2406.81745106,307.537172221,0,307.537172221
2025-06-23,stochastic,137,22:50-23:00,0.4237,665.848333333,0,647.236904762,0,720.781904762,54.9335714286,0,0,0,720.781904762,0,0,2406.81745106,2456.25766534,305.395293048,0,305.395293048
2025-06-23,stochastic,138,23:00-23:10,0.4248,678.634716667,0,643.45832381,0,706.721385714,28.0866690476,0,0,0,706.721385714,0,1.13686837722e-13,2456.25766534,2481.53566749,300.215244651,0,300.215244651
2025-06-23,stochastic,139,23:10-23:20,0.424,688.06705,0,635.25122619,0,706.768697619,18.701647619,0,0,0,706.768697619,0,0,2481.53566749,2498.36715034,299.66992779,0,299.66992779
2025-06-23,stochastic,140,23:20-23:30,0.422,675.765,0,626.926190476,0,725.232391262,49.4673912619,0,0,0,725.232391262,0,0,2498.36715034,2542.88780248,306.048069113,0,306.048069113
2025-06-23,stochastic,141,23:30-23:40,0.424,661.395566667,0,628.255669048,0,724.788957143,63.3933904762,0,0,0,724.788957143,0,2.27373675443e-13,2542.88780248,2599.94185391,307.310517829,0,307.310517829
2025-06-23,stochastic,142,23:40-23:50,0.4271,656.773416667,0,628.573640476,0,715.891859524,59.1184428571,0,0,0,715.891859524,0,0,2599.94185391,2653.14845248,305.757413203,0,305.757413203
2025-06-23,stochastic,143,23:50-24:00,0.4276,660.666666667,0,625.955952381,0,687.431190476,26.7645238095,0,0,0,687.431190476,0,0,2653.14845248,2677.23652391,293.945577048,0,293.945577048
2025-06-24,stochastic,0,00:00-00:10,0.4248,661.424083333,0,629.031502381,0,1517.52512381,0,-0,0,0,661.424083333,0,856.101040476,2677.23652391,2677.23652391,644.644672594,0,644.644672594
2025-06-24,stochastic,1,00:10-00:20,0.4245,649.40395,0,632.807742857,0,1523.18975,0,-0,0,0,649.40395,0,873.7858,2677.23652391,2677.23652391,646.594048875,0,646.594048875
2025-06-24,stochastic,2,00:20-00:30,0.4269,640.753333333,0,629.723809524,0,1525.79404762,0,-0,0,0,640.753333333,0,885.040714286,2677.23652391,2677.23652391,651.361478929,0,651.361478929
2025-06-24,stochastic,3,00:30-00:40,0.4272,659.342616667,0,617.222557143,0,1509.03589286,0,-0,0,0,659.342616667,0,849.69327619,2677.23652391,2677.23652391,644.660133429,0,644.660133429
2025-06-24,stochastic,4,00:40-00:50,0.4271,661.829583333,0,608.2645,0,1487.51937857,0,-0,0,0,661.829583333,0,825.689795238,2677.23652391,2677.23652391,635.319526588,0,635.319526588
2025-06-24,stochastic,5,00:50-01:00,0.4285,646.308333333,0,607.509285714,0,1473.40619048,0,-0,0,0,646.308333333,0,827.097857143,2677.23652391,2677.23652391,631.354552619,0,631.354552619
2025-06-24,stochastic,6,01:00-01:10,0.4311,657.0584,0,608.841128571,0,641.566054762,0,15.4923452381,0,0,641.566054762,0,0,2677.23652391,2660.02280698,276.579126208,0,276.579126208
2025-06-24,stochastic,7,01:10-01:20,0.4302,688.3032,0,611.408419048,0,1485.6719119,0,-0,0,0,688.3032,0,797.368711905,2660.02280698,2660.02280698,639.136056501,0,639.136056501
2025-06-24,stochastic,8,01:20-01:30,0.4279,704.426666667,0,608.71952381,0,1498.16404762,33.8802441778,0,0,0,738.306910845,0,759.857136775,2660.02280698,2690.51502674,641.064395976,0,641.064395976
2025-06-24,stochastic,9,01:30-01:40,0.4312,679.28635,0,594.376245238,0,1392.12542978,712.839079785,0,0,0,1392.12542978,0,0,2690.51502674,3332.07019854,600.284485323,0,600.284485323
2025-06-24,stochastic,10,01:40-01:50,0.4333,686.331233333,0,589.4365,0,604.080547619,0,-0,82.2506857143,0,604.080547619,0,0,3332.07019854,3332.07019854,261.748101283,178.1961106,439.944211883
2025-06-24,stochastic,11,01:50-02:00,0.4311,709.591666667,0,592.852142857,0,627.455714286,0,-0,82.135952381,0,627.455714286,0,0,3332.07019854,3332.07019854,270.496158429,177.044045357,447.540203786
2025-06-24,stochastic,12,02:00-02:10,0.4293,660.579633333,0,584.874959524,0,1448.42339762,787.843764286,0,0,0,1448.42339762,0,0,3332.07019854,4041.1295864,621.808164598,0,621.808164598
2025-06-24,stochastic,13,02:10-02:20,0.4324,615.075866667,0,585.749397619,0,616.48937381,1.41350714286,0,0,0,616.48937381,0,2.27373675443e-13,4041.1295864,4042.40174283,266.570005235,0,266.570005235
2025-06-24,stochastic,14,02:20-02:30,0.4367,607.983333333,0,594.209285714,0,613.24047619,5.25714285714,0,0,0,613.24047619,0,0,4042.40174283,4047.1331714,267.802115952,0,267.802115952
2025-06-24,stochastic,15,02:30-02:40,0.4348,605.682816667,0,587.901319048,0,630.040709524,24.3578928571,0,0,0,630.040709524,0,2.27373675443e-13,4047.1331714,4069.05527497,273.941700501,0,273.941700501
2025-06-24,stochastic,16,02:40-02:50,0.4335,630.437633333,0,586.143566667,0,630.15812619,0,-0,0.279507142857,0,630.15812619,0,0,4069.05527497,4069.05527497,273.173547704,0.605831732144,273.779379436
2025-06-24,stochastic,17,02:50-03:00,0.4357,654.76,0,589.626428571,0,595.231666667,0,-0,59.5283333333,0,595.231666667,0,0,4069.05527497,4069.05527497,259.342437167,129.682474167,389.024911333
2025-06-24,stochastic,18,03:00-03:10,0.4374,623.919866667,0.000216666666667,579.453340476,0.000233333333333,582.197197619,0,-0,41.722452381,0.000216666666667,582.197197619,0,0,4069.05527497,4069.05527497,254.653054239,91.2470033571,345.900057596
2025-06-24,stochastic,19,03:10-03:20,0.4371,626.829533333,0,574.830519048,0,582.378340476,0,-0,44.4511928571,0,582.378340476,0,0,4069.05527497,4069.05527497,254.557572622,97.1480819893,351.705654611
2025-06-24,stochastic,20,03:20-03:30,0.4356,654.035,0,579.091904762,0,590.155,0,-0,63.88,0,590.155,0,0,4069.05527497,4069.05527497,257.071518,139.13064,396.202158
2025-06-24,stochastic,21,03:30-03:40,0.4353,609.128183333,0.00293333333333,575.58112381,0.00325714285714,602.941483333,0,-0,6.18376666667,0.00293333333333,602.941483333,0,0,4069.05527497,4069.05527497,262.460427695,13.45896815,275.919395845
2025-06-24,stochastic,22,03:40-03:50,0.436,582.534933333,0,570.21177381,0,602.382209524,19.8472761905,0,0,0,602.382209524,0,2.27373675443e-13,4069.05527497,4086.91782354,262.638643352,0,262.638643352
2025-06-24,stochastic,23,03:50-04:00,0.4378,592.338333333,0,566.797619048,0,582.269047619,0,-0,10.0692857143,0,582.269047619,0,0,4086.91782354,4086.91782354,254.917389048,22.0416664286,276.959055476
2025-06-24,stochastic,24,04:00-04:10,0.4401,568.850816667,0.0409,562.866609524,0.0454071428571,576.07727969,7.26736302381,0,0,0.0409,576.07727969,0,1.13686837722e-13,4086.91782354,4093.45845026,253.531610792,0,253.531610792
2025-06-24,stochastic,25,04:10-04:20,0.4389,569.841066667,0,562.488469048,0,587.495630952,17.6545642857,0,0,0,587.495630952,0,0,4093.45845026,4109.34755812,257.851832425,0,257.851832425
2025-06-24,stochastic,26,04:20-04:30,0.4364,604.376666667,0,562.017142857,0,595.135952381,0,-0,9.24071428571,0,595.135952381,0,0,4109.34755812,4109.34755812,259.717329619,20.1632385714,279.88056819
2025-06-24,stochastic,27,04:30-04:40,0.4393,616.507166667,0.569583333333,555.593847619,0.632435714286,586.504438095,0,-0,29.4331452381,0.569583333333,586.504438095,0,0,4109.34755812,4109.34755812,257.651399655,64.6499035155,322.301303171
2025-06-24,stochastic,28,04:40-04:50,0.4422,617.147633333,0,564.534235714,0,639.468852381,22.3212190476,0,0,0,639.468852381,0,0,4109.34755812,4129.43665526,282.773126523,0,282.773126523
2025-06-24,stochastic,29,04:50-05:00,0.4395,620.686666667,1.26875,577.643095238,1.33928571429,642.134285714,22.7163690476,0,0,1.26875,642.134285714,0,2.27373675443e-13,4129.43665526,4149.88138741,282.218018571,0,282.218018571
2025-06-24,stochastic,30,05:00-05:10,0.4333,626.9529,21.0738833333,563.277519048,23.0424166667,630.21082619,24.3318095238,0,0,21.0738833333,630.21082619,0,3.41060513165e-13,4149.88138741,4171.78001598,273.070350988,0,273.070350988
2025-06-24,stochastic,31,05:10-05:20,0.4439,633.283533333,48.4321666667,562.859997619,52.7151238095,0,0,19.2549983095,565.596368357,48.4321666667,4.97379915032e-14,0,0,4171.78001598,4150.38557341,0,1255.34113957,1255.34113957
2025-06-24,stochastic,32,05:20-05:30,0.4301,617.835,74.71875,573.347142857,82.9008928571,1334.0285119,790.912261905,0,0,74.71875,1334.0285119,0,0,4150.38557341,4862.20660913,573.76566297,0,573.76566297
2025-06-24,stochastic,33,05:30-05:40,0.3713,581.321966667,100.520516667,559.935197619,115.319238095,1265.18586429,784.384414286,0,0,100.520516667,1265.18586429,0,2.27373675443e-13,4862.20660913,5568.15258198,469.763511409,0,469.763511409
2025-06-24,stochastic,34,05:40-05:50,0.5708,677.8673,136.05345,607.693330952,149.6874,492.463990476,0,-0,49.3498595238,136.05345,492.463990476,0,0,5568.15258198,5568.15258198,281.098445764,140.844499081,421.942944845
2025-06-24,stochastic,35,05:50-06:00,0.9099,834.48,176.525,701.606904762,184.500892857,0,0,657.955,0,176.525,0,2.84217094304e-14,0,5568.15258198,4837.09147087,0,0,0
2025-06-24,stochastic,36,06:00-06:10,0.9368,815.411516667,207.498833333,730.125066667,218.33957381,0,0,607.912683333,1.13686837722e-13,207.498833333,0,0,0,4837.09147087,4161.63293384,0,5.32509147888e-13,5.32509147888e-13
2025-06-24,stochastic,37,06:10-06:20,0.8758,787.582416667,244.25155,717.574790476,252.560135714,0,0,543.330866667,1.13686837722e-13,244.25155,0,2.84217094304e-14,0,4161.63293384,3557.93197087,0,4.97834662383e-13,4.97834662383e-13
2025-06-24,stochastic,38,06:20-06:30,0.8759,817.046666667,285.0125,701.806666667,288.764285714,0,0,532.034166667,2.27373675443e-13,285.0125,5.68434188608e-14,0,0,3557.93197087,2966.7828968,0,9.95783011604e-13,9.95783011604e-13
2025-06-24,stochastic,39,06:30-06:40,0.8601,805.35675,312.7051,697.444978571,329.056688095,0,0,492.65165,0,312.7051,0,0,0,2966.7828968,2419.39217458,0,0,0
2025-06-24,stochastic,40,06:40-06:50,0.8442,809.276666667,346.643716667,712.627709524,378.79242381,0,0,229.738616167,232.894333833,346.643716667,0,0,0,2419.39217458,2164.1270455,0,983.046983111,983.046983111
2025-06-24,stochastic,41,06:50-07:00,0.8334,822.053333333,391.6375,728.825952381,430.825892857,0,0,-0,430.415833333,391.6375,0,0,0,2164.1270455,2164.1270455,0,1793.5427775,1793.5427775
2025-06-24,stochastic,42,07:00-07:10,0.8092,777.893633333,431.742483333,719.019545238,470.986395238,8.27640178613e-11,0,-0,346.15115,431.742483333,8.27640178613e-11,0,0,2164.1270455,2164.1270455,6.69726432534e-11,1400.5275529,1400.5275529
2025-06-24,stochastic,43,07:10-07:20,0.7972,785.1474,463.445566667,720.596664286,509.665304762,288.545769048,0,-0,33.1560642857,463.445566667,288.545769048,0,0,2164.1270455,2164.1270455,230.028687085,132.160072243,362.188759328
2025-06-24,stochastic,44,07:20-07:30,0.7644,815.68,485.4125,724.315238095,549.644642857,258.206607143,0,-0,72.0608928571,485.4125,258.206607143,0,0,2164.1270455,2164.1270455,197.3731305,275.4167325,472.789863
2025-06-24,stochastic,45,07:30-07:40,0.6899,755.309533333,497.473033333,702.230878571,584.244688095,566.071773751,308.235273751,0,0,497.473033333,566.071773751,0,0,2164.1270455,2441.53879188,390.532916711,0,390.532916711
2025-06-24,stochastic,46,07:40-07:50,0.86,853.8447,508.859783333,793.336169048,623.986666667,0,0,-0,344.984916667,508.859783333,0,0,0,2441.53879188,2441.53879188,0,1483.43514167,1483.43514167
2025-06-24,stochastic,47,07:50-08:00,1.1617,1078.77333333,530.75625,944.844047619,671.63125,0,0,548.017083333,1.13686837722e-13,530.75625,0,0,0,2441.53879188,1832.63092151,0,6.60349996906e-13,6.60349996906e-13
2025-06-24,stochastic,48,08:00-08:10,1.1683,1125.31293333,571.640933333,950.318688095,717.392916667,0,0,553.672,1.13686837722e-13,571.640933333,0,0,0,1832.63092151,1217.4398104,0,6.64101662551e-13,6.64101662551e-13
2025-06-24,stochastic,49,08:10-08:20,1.0956,1096.09018333,629.762533333,920.136692857,750.82112381,0,0,15.6958293571,450.631820643,629.762533333,0,1.13686837722e-13,0,1217.4398104,1200,0,2468.56111348,2468.56111348
2025-06-24,stochastic,50,08:20-08:30,1.0849,1091.72,676.66875,923.198095238,776.576785714,0,0,-0,415.05125,676.66875,0,0,0,1200,1200,0,2251.44550562,2251.44550562
2025-06-24,stochastic,51,08:30-08:40,1.061,1099.4606,679.103466667,921.732788095,809.158340476,0,0,-0,420.357133333,679.103466667,0,0,0,1200,1200,0,2229.99459233,2229.99459233
