plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
78177.5749435,1.84741111298e-12,11239.977454,6434.2794315,14506.568089,36464.727982,49237.8352652,9.56316625889e-12,49237.8352652,3182.7263121,6149.50665241,0,2025-06-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00073323492288,54777.0377275,54736.8732905,54282.8634448,72,1,576,2880,0>576,0.208233400001,23.3523966,8.45716385811e-10,20,169,True,True,True
76392.5710906,1.44240175359e-12,7368.32098521,6070.97851376,17242.4341357,38518.0540834,49076.5561244,6.65874466677e-12,49076.5561244,6149.50665241,6035.46385714,0,2025-06-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00038380367159,54988.318349,54967.2136305,54561.1889599,66,1,576,2880,0>576,0.2187555,22.0863719,1.41426426126e-10,20,170,True,True,True
73613.5161877,4044.86114218,10293.4564115,12187.3781816,1150.77667302,10944.1813269,46845.4644978,23658.4857539,70503.9502517,6035.46385714,1758.04331466,28,2025-06-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000193885813559,51012.7505766,51002.859928,50833.7124883,54,1,720,2880,0>720,0.192571,27.4117156,1.58820512297e-10,20,171,True,True,True
79888.0398199,5715.31205626,15290.162758,11557.7579456,1758.14002542,13051.5210384,50173.129904,30334.6456646,80507.7755686,1758.04331466,2677.23652391,45,2025-06-23,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000259767395555,56068.2523904,56053.6876865,55633.600513,81,1,576,2880,0>576,0.2157936,31.8645408,4.44056075091e-08,20,172,True,True,True
77792.2011936,11476.6424313,12778.6554121,10536.831871,1.70530256582e-13,10758.2278339,48776.3751398,58629.8990544,107406.274194,2677.23652391,2470.43542695,59,2025-06-24,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000394604749207,54641.1112961,54619.549654,54180.9180696,79,1,576,2880,0>576,0.218006500001,31.6549193,6.67281255187e-10,20,173,True,True,True
79341.1942926,6808.84598601,12766.2218881,10606.6162398,63.9702,13489.0430636,49939.5343297,35577.8748534,85517.4091831,2470.43542695,2174.90597095,41,2025-06-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000656858090267,52811.253415,52776.5639159,52703.9604531,76,1,576,2880,0>576,0.1998302,23.230638,3.40378392139e-10,20,174,True,True,True
79315.4714494,5966.9333534,15298.5905038,11974.1878317,1163.8323,13246.7859974,49434.5983494,29696.4647255,79131.0630749,2174.90597095,2638.98427804,38,2025-06-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000433439330867,55361.5097239,55337.5138682,54981.199566,79,1,576,2880,0>576,0.212033100001,25.6740043,1.35242475436e-10,20,174,True,True,True
78894.8994326,2.45847786573e-12,11528.7896598,6285.14080238,15780.6857753,38098.9189332,49375.2988513,1.56034758447e-11,49375.2988513,2638.98427804,6031.40519143,0,2025-06-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000216842175633,54382.8007923,54371.0083075,54086.4016001,82,1,576,2880,0>576,0.204972799999,29.6931241,9.73159330897e-11,20,176,True,True,True
77671.285597,1.35846889293e-12,6297.64336866,5154.25495125,16977.6546167,37773.3164463,50255.9716718,7.36289162973e-12,50255.9716718,6031.40519143,5972.33427738,0,2025-06-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000512389077096,54262.8045624,54235.0008941,53862.2682203,41,2,720,2880,0>576>720,0.3082482,47.7169628,1.66551217262e-10,20,176,True,True,True
73727.9312822,5535.2182206,10197.7749168,11322.0747369,1075.87295,10043.8078395,47042.1729856,30764.9635132,77807.1364988,5972.33427738,2570.24866159,33,2025-06-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000314654978619,51104.4685053,51088.3882298,50772.0128996,63,1,576,2880,0>576,0.210504899999,25.4081663,3.15029811856e-09,20,178,True,True,True
78051.7321881,6774.42842455,12853.8658063,10993.8274263,797.174316667,12291.2639326,48792.6997301,34296.1860394,83088.8857694,2570.24866159,1923.36408032,50,2025-06-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000281556605056,52600.9805795,52586.170426,52450.4042351,79,1,576,2880,0>576,0.230818399999,26.8219524,3.28554961015e-11,20,178,True,True,True
76071.8717888,14666.4317226,11552.4530277,10008.5146247,260.926216667,10066.8948583,47036.611299,69597.4738953,116634.085194,1923.36408032,1200,88,2025-07-01,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.00163817199715,51610.4184996,51525.8717573,51252.4888892,76,1,576,2880,0>576,0.1934075,31.7934964,9.09494701773e-11,20,180,True,True,True
77985.333004,9224.6152344,13706.0542136,10959.3155926,1534.05595,10024.3873007,48392.5596922,43425.0608661,91817.6205583,1200,1358.43146712,63,2025-07-02,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000475240432482,52649.8722112,52624.8508631,52327.9279787,73,1,432,2880,0>432,0.1947155,31.7217057,2.72848410532e-11,20,181,True,True,True
76965.8209224,13390.0175857,10800.2251196,8434.72039782,198.048883333,8031.86596961,48561.258666,68509.4819524,117070.740618,1358.43146712,1706.72252167,81,2025-07-03,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000674599759721,51593.3072768,51558.5024441,51384.7389271,30,1,576,2880,0>576,0.2060053,31.6101018,6.30961949355e-11,20,182,True,True,True
78458.0729981,3.12638803734e-12,14341.5480859,7648.58261345,17337.2354411,25547.0046178,49580.2467966,1.90476043826e-11,49580.2467966,1706.72252167,6115.69067288,0,2025-07-04,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000473413794398,53820.0004568,53794.5213262,53423.6333596,50,1,432,2880,0>432,0.2044144,31.5187762,4.01801130252e-10,20,183,True,True,True
75813.1252117,9.66338120634e-13,7568.44274408,6275.84958102,18776.0086228,26954.4434592,49509.7846607,4.33666969002e-12,49509.7846607,6115.69067288,5954.12294143,0,2025-07-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000255941814329,52643.5698362,52630.0961455,52362.8290617,45,1,576,2880,0>576,0.2209879,31.3643466,6.94399204804e-10,20,184,True,True,True
76818.1820986,10966.5099583,7298.29025029,9275.83629012,1102.29895,8865.95759679,50122.9180144,57297.6747029,107420.592717,5954.12294143,2216.09939989,65,2025-07-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000668878933516,53399.6610778,53363.9431695,53054.3387587,50,1,576,2880,0>576,0.1283812,9.4851293,1.25055521494e-11,20,185,True,True,True
82283.3681864,3843.75993051,14408.0206835,11947.9030912,1335.21501667,8922.31274127,52783.1795908,17388.3243927,70171.5039835,2216.09939989,1907.87013598,31,2025-07-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000530672894034,56573.4961383,56543.4741174,56200.9323702,50,1,576,2880,0>576,0.0350008999994,6.2871059,1.42052851025e-10,20,186,True,True,True
83695.0974017,6751.04929146,15130.3573275,11956.4542632,1320.77841667,10380.0781956,53307.5940442,34794.347862,88101.9419061,1907.87013598,2240.24254937,45,2025-07-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000540620884862,57560.1023157,57528.9841222,57288.4020273,69,1,576,2880,0>576,0.0412517000004,5.0240675,7.12109116014e-10,20,187,True,True,True
84582.692341,5543.55258795,13778.132893,10404.5935879,2226.2666,10467.7140072,54771.8493641,28647.4086089,83419.257973,2240.24254937,3079.90261093,30,2025-07-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000276861843102,57099.8055893,57083.9968319,56937.5010758,56,1,720,2880,0>720,0.0367343999997,6.2120341,1.54386725626e-10,20,188,True,True,True
79515.6348867,5850.29855271,12702.5270463,11548.841287,2365.5713368,8993.05295999,50631.6615193,31161.8404028,81793.501922,3079.90261093,1680.13107814,49,2025-07-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000558985503778,55073.0522385,55042.2672007,54745.618191,51,1,576,2880,0>576,0.0355572000008,4.6742602,1.33559296955e-09,20,189,True,True,True
79552.6742053,3.43192141372e-12,13851.2122925,7288.98582143,13079.7677989,27391.9027853,50402.8923161,1.85716828582e-11,50402.8923161,1680.13107814,6047.34900643,0,2025-07-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.38322993629e-05,53638.0089696,53633.512372,53412.6436738,39,1,576,2880,0>576,0.0341839000002,3.8242536,3.54702933691e-11,20,189,True,True,True
77383.4068595,2.35900188272e-12,7947.20112496,6448.28692721,15722.3841976,29077.8651308,50278.7709877,1.36388820238e-11,50278.7709877,6047.34900643,6035.06676643,0,2025-07-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00059503330369,53659.3370958,53627.4080032,53420.7534118,29,1,576,2880,0>576,0.0353985000011,8.6531187,8.26616997074e-10,20,189,True,True,True
76403.4769236,3068.37112335,12014.9974802,13067.8187766,2552.3116381,8704.63730517,49935.9792067,15994.9915219,65930.9707286,6035.06676643,2328.76585799,22,2025-07-13,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000878621588543,53661.0358315,53613.888087,53328.8010389,39,1,576,2880,0>576,0.0391864000003,30.852603,4.30873114965e-10,20,192,True,True,True
78255.207895,5039.5571531,12389.408812,10756.5851353,1409.38348528,8444.87866939,49719.0125046,28246.5085491,77965.5210536,2328.76585799,1527.47252735,35,2025-07-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000176262845613,53634.010816,53624.5571326,53404.5732863,39,1,576,2880,0>576,0.2237427,12.7083806,5.98993210588e-09,20,191,True,True,True
81046.5908396,6293.03990769,12660.6085818,8953.03587671,2329.16856667,8553.83889227,51796.1676098,34146.1981938,85942.3658036,1527.47252735,2974.20261015,49,2025-07-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000957049560546,55366.815858,55313.8270712,55081.8588806,40,1,720,2880,0>720,0.0363826000003,14.475374,1.22781784739e-11,20,194,True,True,True
80278.544791,6572.7166663,12154.4088719,9617.08562724,2706.04705286,9473.32777647,51895.4509569,33241.6605934,85137.1115503,2974.20261015,3227.5198979,42,2025-07-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00098782976831,55365.8986588,55311.206576,54967.2997374,60,1,720,2880,0>720,0.1182805,29.2349629,5.84259396419e-09,20,195,True,True,True
78640.9507931,6699.58084447,13000.2886152,10997.3463448,2320.25753333,8296.9157671,51007.8045107,35056.4090363,86064.213547,3227.5198979,2708.50593517,40,2025-07-17,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000414053079831,54667.5691993,54644.9339239,54266.315997,59,1,720,2880,0>720,0.198665999999,32.0786303,7.9820029684e-11,20,196,True,True,True
78661.3960254,3.39639427693e-12,11890.014232,6575.02488148,14257.3862169,27814.772358,50790.1587183,2.00955412311e-11,50790.1587183,2708.50593517,6103.93554233,0,2025-07-18,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.0021457471691,53941.7148928,53825.9696108,53522.1178002,51,1,576,2880,0>576,0.201056599999,31.4510735,1.45596988127e-10,20,197,True,True,True
76699.7497708,2.19912976718e-12,7141.21206705,5957.80618312,20208.4181236,28125.1067132,50536.1600311,9.8596721898e-12,50536.1600311,6103.93554233,5911.24175476,0,2025-07-19,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.00104877602694,53214.1591407,53158.3494063,52931.8031387,41,1,576,2880,0>576,0.205263300001,33.0059177,7.95807864051e-12,20,197,True,True,True
73636.048615,5810.70705694,9139.82550724,11181.9790005,1047.48331667,8351.44763188,47784.4950686,29850.805376,77635.3004446,5911.24175476,1712.66359963,41,2025-07-20,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000925279039445,52267.5593029,52219.1972258,51949.7714581,47,1,576,2880,0>576,0.2151198,31.6599923,1.64845914696e-11,20,199,True,True,True
80874.5241307,7732.89810373,11574.6996975,8308.89691974,2172.07416667,9179.79594007,52110.3272987,41234.0595007,93344.3867994,1712.66359963,2897.78563874,46,2025-07-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000636373787347,55077.4766551,55042.4267927,54728.5303775,50,1,576,2880,0>576,0.210703,29.7825061,1.12021830582e-10,20,200,True,True,True
80815.057851,6940.21908638,12226.6791631,9713.02179129,1870.01644317,9576.45850574,52309.5274973,35991.0835213,88300.6110187,2897.78563874,3109.55045074,42,2025-07-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000708244834396,54722.2789103,54683.5221389,54427.5272109,57,1,576,2880,0>576,0.0348688999993,20.924243,1.40482825373e-09,20,201,True,True,True
77263.8449347,8144.64581319,11174.4793958,10289.7240343,1430.95906667,8876.22920304,49184.8303576,43707.4031323,92892.2334899,3109.55045074,1733.55520217,52,2025-07-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000881323549433,52785.5015818,52738.9804761,52613.552548,45,1,576,2880,0>576,0.213745900001,31.2745248,3.59667637895e-08,20,202,True,True,True
79963.6946614,7970.7916055,12897.6049922,9753.29045857,2105.87273333,9067.82699991,50568.1609151,41835.7471591,92403.9080742,1733.55520217,2504.41029675,56,2025-07-24,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000734806441359,54978.0715329,54937.6732918,54793.6724805,58,1,432,2880,0>432,0.201644,31.7684965,4.64638105768e-10,20,203,True,True,True
81686.1383687,2.38742359215e-12,11856.7704949,6426.30385808,19276.0664667,30474.2856985,52722.058306,1.2834000529e-11,52722.058306,2504.41029675,6035.16612211,0,2025-07-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000493660409405,55257.7871803,55230.5085985,54996.501967,65,1,576,2880,0>576,0.1781491,22.7605663,2.89066809462e-09,20,204,True,True,True
72958.726795,1.46371803567e-12,8871.53830554,7168.72148315,16465.2793453,26321.5390607,47226.7825762,9.26527832235e-12,47226.7825762,6035.16612211,6054.30450471,0,2025-07-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000237672932227,50325.7720748,50313.811001,50259.1971317,24,1,576,2880,0>576,0.194993399999,26.1576421,1.06126663013e-09,20,205,True,True,True
76668.9065189,7366.96555866,10257.5550396,11028.3190104,2388.42261469,8733.02363369,50354.7343833,38317.9693914,88672.7037747,6054.30450471,3032.41625096,33,2025-07-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000324766241886,53172.0172453,53154.7487691,52932.608515,47,1,576,2880,0>576,0.207013400001,21.0603502,6.34372554487e-11,20,206,True,True,True
78460.5191952,9274.89314593,10561.9998852,9033.66192986,553.218143857,7698.97900855,50611.0425616,49453.6238853,100064.666447,3032.41625096,2500.81400339,58,2025-07-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000651006402121,53901.8494109,53866.7589618,53551.5789723,50,1,576,2880,0>576,0.194358500001,23.7578305,1.83263182407e-10,20,207,True,True,True
78505.0260604,7419.46545406,12023.0401598,10282.3589055,101.1254,8013.43891014,50296.5446041,39738.5461232,90035.0907273,2500.81400339,1896.70691894,44,2025-07-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000623431658313,53530.028654,53496.6563394,53267.2570285,44,1,720,2880,0>720,0.2135333,27.3725163,6.99992605237e-10,20,208,True,True,True
80065.7406618,6412.57356602,15373.2133828,11944.1286675,770.990589859,8174.98487263,51061.4827078,31562.2257913,82623.7084991,1896.70691894,2461.34488854,41,2025-07-30,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000550094088651,54635.8247815,54605.7699372,54214.174876,44,1,720,2880,0>720,0.2158372,31.9433334,2.22826201934e-11,20,208,True,True,True
79164.8904681,8121.41661949,12386.3626395,10779.6806448,1376.1623209,9608.46650538,50115.9910257,42967.1419018,93083.1329274,2461.34488854,1631.6483254,53,2025-07-31,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00082846769811,53660.5341901,53616.0781708,53228.4256642,56,1,576,2880,0>576,0.202418899999,30.4606269,5.79109442716e-10,20,210,True,True,True
79645.0953481,2.43716158366e-12,12796.6476216,6278.60376577,22263.9497944,29611.7420312,50441.5170806,1.42767788702e-11,50441.5170806,1631.6483254,6172.40477847,0,2025-08-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000339161578543,53485.6336692,53467.4933973,53237.6350209,49,1,720,2880,0>720,0.204615499999,28.7536632,7.04858393874e-11,20,211,True,True,True
74358.8946567,2.23110419029e-12,7854.42836135,6585.95089467,22254.3551579,29909.0370988,48102.0248245,1.32682558274e-11,48102.0248245,6172.40477847,5923.66708738,0,2025-08-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000596478045653,51099.296159,51068.8165506,50849.839054,36,1,720,2880,0>720,0.209232,31.2450755,1.21190169011e-10,20,210,True,True,True
73631.1304449,1998.86295159,10927.2912684,12911.7523432,5416.99790941,9357.97657857,47701.2168027,10386.235013,58087.4518158,5923.66708738,1411.83773651,16,2025-08-03,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,0.000328609255646,50800.0018967,50783.3085458,50515.6131541,39,1,576,2880,0>576,0.2069974,32.2320474,8.54015524965e-10,20,213,True,True,True
75946.6394708,3762.12323926,13514.4548467,11137.3623887,3737.18448409,8178.83068462,48219.4867542,19384.3113227,67603.7980769,1411.83773651,1200,38,2025-08-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000121181787494,50949.0012253,50942.8271342,50660.6453751,38,1,720,2880,0>720,0.20413,21.4205769,3.41970007867e-10,20,212,True,True,True
73487.1991936,3762.3045344,14150.0684078,11457.1074428,2600.89653479,6803.33649484,46769.5403168,18667.7113865,65437.2517033,1200,1204.94218614,36,2025-08-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000272112381607,48777.8961933,48764.6231238,48660.4658267,25,2,720,2880,0>576>720,0.3305532,38.7462847,1.33627509058e-09,20,215,True,True,True
72624.7524164,7879.78501079,10548.0773831,8422.67436061,3813.90561667,6450.82952142,46312.8418606,43761.6141678,90074.4560285,1204.94218614,1339.68476354,51,2025-08-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.87888207371e-05,48322.6638912,48318.3733788,48230.5676513,22,1,576,2880,0>576,0.2075759,23.4001973,5.75596459385e-10,20,216,True,True,True
71275.6877789,5267.8151434,14593.7427075,11754.722431,4690.7328695,5625.76452623,45601.8875884,25534.7556588,71136.6432472,1339.68476354,1413.25049923,40,2025-08-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000230224133299,48100.6005527,48089.5266336,47953.5886871,27,2,720,2880,0>576>720,0.321943999999,50.4469925,1.91898834601e-08,20,217,True,True,True
69885.9581517,2.04103400847e-12,14186.0049927,7238.10653333,25702.2747818,21460.6136605,44848.4955532,1.30399548937e-11,44848.4955532,1413.25049923,6138.31440003,0,2025-08-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,7.53413698589e-05,47461.3043054,47457.7285058,47239.724375,16,2,576,2880,0>432>576,0.319836,37.0594738,2.81261236523e-10,20,218,True,True,True
63801.698498,3.19033688356e-12,8518.40414179,7002.90213538,22908.4116473,20455.8558443,42130.2761776,1.64203228792e-11,42130.2761776,6138.31440003,6023.875755,0,2025-08-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.35883885777e-05,44147.5873968,44144.7801229,44095.1098659,16,1,720,2880,0>720,0.251417400001,20.7292737,1.72803993337e-11,20,219,True,True,True
63943.8195588,7097.54081808,5517.35762241,8784.23481617,4487.91071585,4515.7078048,42073.6890282,43406.5263083,85480.2153365,6023.875755,1229.23670831,32,2025-08-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.18692610265e-05,44497.1051942,44495.2421333,44327.9448251,12,2,720,2880,0>576>720,0.332870400001,39.4715792,3.36740413331e-10,20,220,True,True,True
69016.0081693,7159.70007215,11889.2751204,9656.62588502,3961.96566509,5419.84000759,44200.4442287,38667.858131,82868.3023596,1229.23670831,1200,52,2025-08-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.73806056311e-05,46201.3841212,46200.5811132,46141.2124851,13,1,720,2880,0>720,0.211523800001,25.6810261,1.30057742354e-10,20,220,True,True,True
69379.4076269,8342.57671871,10435.0372431,8281.67378918,2503.80053208,5304.27670962,44421.1164269,46477.3277296,90898.4441565,1200,1389.67375304,56,2025-08-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000809157581713,46830.5175017,46792.6242334,46665.6014095,27,1,576,2880,0>576,0.2161225,21.8446084,8.30368662719e-10,20,222,True,True,True
69107.7852073,6862.23739345,10951.3112368,8687.8647779,1848.74986237,5736.84682948,44454.0614945,37487.7151863,81941.7766808,1389.67375304,1592.67077963,43,2025-08-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.66113782683e-06,46341.051397,46340.7427129,46285.7634764,19,1,576,2880,0>576,0.218945500001,20.4434452,2.4999735615e-09,20,222,True,True,True
69596.0576598,8165.36185672,12498.8523868,10181.9286596,4137.98485,5380.21995594,44616.8713392,43038.8824502,87655.7537894,1592.67077963,1528.38386159,49,2025-08-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000226970906099,47003.3870207,46992.7186194,46904.4355487,27,1,576,2880,0>576,0.2089072,29.3306315,1.58479451784e-10,20,224,True,True,True
69721.9171359,1.84741111298e-12,14387.9881941,7580.88800536,24822.2990167,20932.7910472,44608.9824899,1.02793933365e-11,44608.9824899,1528.38386159,6054.36434143,0,2025-08-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.77754489868e-05,47043.3992428,47042.0925913,46932.0939082,24,1,576,2880,0>576,0.1997989,19.3479624,2.54658516496e-11,20,225,True,True,True
64548.3792298,4.03588273912e-12,8972.0361847,7257.75119725,25104.206705,20800.6071707,42358.4335039,2.11400390526e-11,42358.4335039,6054.36434143,6065.02891071,0,2025-08-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.95440011687e-05,44748.154274,44745.0423083,44530.4715153,20,2,720,2880,0>576>720,0.324539400001,35.9460588,1.67801772477e-10,20,226,True,True,True
64981.2757768,5260.03588531,8153.52942458,10782.9408391,4733.69516999,4971.63429006,42725.0437888,29273.9178966,71998.9616854,6065.02891071,1422.160016,32,2025-08-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.06474680997e-05,45098.4973953,45097.5662255,44937.394488,16,2,576,2880,0>432>576,0.315425300001,28.2454832,2.70802047453e-10,20,225,True,True,True
69807.9941039,7652.23749499,11605.5590946,9313.23724047,4965.43223055,5808.36189746,44754.7737024,41182.562803,85937.3365053,1422.160016,1519.12182287,47,2025-08-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.80939759783e-05,47144.9760842,47140.351446,47037.2810514,21,1,432,2880,0>432,0.179091700001,26.7271797,1.76805770025e-09,20,228,True,True,True
69151.622862,6560.94705241,11253.734891,9369.74619562,4056.00607672,5454.91509238,44493.9453922,35432.484605,79926.4299972,1519.12182287,1236.65411849,55,2025-08-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.58820392663e-05,46920.2363869,46919.4911978,46689.1987332,21,1,576,2880,0>576,0.1958321,21.9837365,4.40422809334e-10,20,229,True,True,True
68795.0719937,11352.8317465,9268.11014579,7496.30729197,2060.28346667,5665.12635301,44290.2545133,63213.936181,107504.190694,1236.65411849,1248.72292529,54,2025-08-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000246676352383,46488.1126142,46476.6450962,46432.7171378,16,1,720,2880,0>720,0.2108801,21.0039912,2.76024820778e-08,20,228,True,True,True
70662.3218251,7169.85483523,10431.5357851,8225.74130836,3763.16493333,6018.79876685,45184.2220228,41370.9955364,86555.2175592,1248.72292529,1497.39256707,44,2025-08-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000141731471177,48329.0922768,48322.2425234,47957.2456028,30,1,720,2880,0>720,0.244987800001,23.9122055,2.72166289506e-10,20,231,True,True,True
70033.824201,4.38404867964e-12,13751.9132994,7000.154177,22091.7666621,19959.7290165,44847.9240262,2.45814248956e-11,44847.9240262,1497.39256707,6096.16545096,0,2025-08-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.35248536873e-05,47827.4574149,47825.3757318,47425.9180405,25,1,576,2880,0>576,0.205211799999,17.7770442,1.18689058581e-10,20,232,True,True,True
65299.1446174,1.19371179608e-12,8333.62554155,6817.14793221,20079.1085398,21173.5523182,43024.0848847,7.30381088943e-12,43024.0848847,6096.16545096,6021.81962479,0,2025-08-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000115119091394,45529.8011982,45524.5598489,45340.0478666,18,1,576,2880,0>576,0.199909600001,23.2023106,1.65528035723e-10,20,233,True,True,True
66439.764142,6171.99805835,7882.54836682,10645.1508042,5779.00660606,5861.76854835,43636.5502269,34507.6447565,78144.1949835,6021.81962479,1288.16781693,41,2025-08-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000146640065056,46031.6984129,46024.9483217,45886.1559425,20,1,576,2880,0>576,0.2082703,22.6514507,1.26976829051e-09,20,234,True,True,True
71356.3413297,10025.7377052,10412.8777986,8400.05847832,2899.0097,5697.16299794,45701.8285862,53841.709072,99543.5376582,1288.16781693,1326.3595264,53,2025-08-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000100179717475,48116.3068714,48111.4865934,47967.382441,26,1,576,2880,0>576,0.2110796,23.9566501,8.36735125631e-10,20,235,True,True,True
73469.5902121,6606.30642907,12952.2195665,10177.724674,4952.16303333,6820.42033197,46936.5851556,35123.0290022,82059.6141578,1326.3595264,1674.77416514,44,2025-08-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.44339604485e-05,49937.2215651,49934.5032844,49689.0145513,33,1,576,2880,0>576,0.196306100001,20.4383835,9.98170435196e-11,20,236,True,True,True
72770.1237945,7486.26938701,12411.2380761,10244.9600776,3349.92295,6826.04336637,46614.1048814,40762.0221927,87376.1270741,1674.77416514,1461.59945852,49,2025-08-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.0681117158e-05,49918.4755707,49917.9423857,49594.6267972,37,1,576,2880,0>576,0.2204381,24.3239761,1.5672412701e-08,20,237,True,True,True
71479.3958143,8204.15969151,12242.8261588,9909.14031664,894.324683333,5687.74999693,45986.2676318,43136.9973518,89123.2649835,1461.59945852,1469.98709409,56,2025-08-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00037731335569,48107.1598688,48089.0083949,48053.1235823,34,2,720,2880,0>576>720,0.321304,48.5920089,1.97246663447e-09,20,238,True,True,True
