plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
60832.7867944,19601.3143988,13990.649421,12423.0922611,1.44695366799e-12,3.12638803734e-12,36218.2232115,90596.7802643,126815.003476,5167.42517534,3955.57380852,93,2025-07-01,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36218.2232115,0,36218.2232115,0,0,0,144,0,0.00196150000011,0.00390680000055,1.36424205266e-12,0,-1,True,True,True
62575.4970478,13844.8696168,17626.0710396,14129.3121869,4.17665901864e-12,18.8414452381,37189.1759603,60693.4402966,97882.6162569,3955.57380852,4119.80198095,83,2025-07-02,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37189.1759603,0,37189.1759603,0,0,0,144,0,0.00102489999881,0.00380309999855,1.81898940355e-12,0,-1,True,True,True
62746.4713241,20181.8618053,14332.0056243,11164.0914281,1.45913836569e-12,2.7142732506e-12,37554.7706238,96523.7982975,134078.568921,4119.80198095,4614.06101153,97,2025-07-03,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37554.7706238,0,37554.7706238,0,0,0,144,0,0.000929399999222,0.00384100000156,1.81898940355e-12,0,-1,True,True,True
63959.5304457,7.63572142857,13283.5395544,9490.1762119,17875.6097737,13417.3255844,38528.2090496,16.4587975393,38544.6678472,4614.06101153,6024.606375,1,2025-07-04,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38528.2090496,0,38528.2090496,0,0,0,144,0,0.000924899999518,0.00371749999977,1.70530256582e-12,0,-1,True,True,True
63731.1046501,2.18847162614e-12,11408.8409716,9288.10833095,18450.6080255,14369.6840173,38841.6804801,1.12206208769e-11,38841.6804801,6024.606375,5972.44288169,0,2025-07-05,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38841.6804801,0,38841.6804801,0,0,0,144,0,0.00101260000156,0.00392259999899,1.70530256582e-12,0,-1,True,True,True
64762.1923315,16821.4497804,13923.4830683,12133.8225064,1.39266376209e-12,2.31636931858e-12,39687.7268456,81498.5613346,121186.28818,5972.44288169,5021.55263598,97,2025-07-06,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39687.7268456,0,39687.7268456,0,0,0,144,0,0.000912800000151,0.00379070000054,2.16004991671e-12,0,-1,True,True,True
67345.971551,9341.6370144,16341.8104106,13063.6846118,4.00746102969e-12,3.01270119962e-12,41288.9860917,45026.1953034,86315.1813951,5021.55263598,5213.97688127,79,2025-07-07,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41288.9860917,0,41288.9860917,0,0,0,144,0,0.000902899999346,0.0039596000006,1.5916157281e-12,0,-1,True,True,True
67569.2388447,11632.7725899,17288.3760304,13801.7113625,2.10320649785e-12,143.95975,41702.2024867,54774.8072638,96477.0097505,5213.97688127,5438.2804614,88,2025-07-08,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41702.2024867,0,41702.2024867,0,0,0,144,0,0.000942599999689,0.00375449999956,2.38742359215e-12,0,-1,True,True,True
66849.1679043,10231.2949898,15440.7801019,12423.6021578,3.38218342222e-12,4.55993333334,41482.7253851,51662.416205,93145.1415901,5438.2804614,5530.98015558,83,2025-07-09,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41482.7253851,0,41482.7253851,0,0,0,144,0,0.000945699999647,0.00389749999886,2.27373675443e-12,0,-1,True,True,True
66950.7412719,9311.53551019,17223.1977719,13877.2820017,3.89377419197e-12,62.7376285714,41555.3978221,44672.5906691,86227.9884912,5530.98015558,5612.65592616,82,2025-07-10,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41555.3978221,0,41555.3978221,0,0,0,144,0,0.0010614999992,0.00437299999976,2.27373675443e-12,0,-1,True,True,True
65840.2407413,3.99325017497e-12,11571.3590592,8935.63679524,13640.2096125,17045.5317148,41038.5394777,1.96345979475e-11,41038.5394777,5612.65592616,6098.39375143,0,2025-07-11,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41038.5394777,0,41038.5394777,0,0,0,144,0,0.00112290000106,0.0039979000012,2.04636307899e-12,0,-1,True,True,True
65816.5324069,3.17612602885e-12,10707.1288519,8716.5352381,16212.7110846,16528.9843752,40970.0032589,1.63974647194e-11,40970.0032589,6098.39375143,6049.77056466,0,2025-07-12,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40970.0032589,0,40970.0032589,0,0,0,144,0,0.00104540000029,0.00378420000015,1.02318153949e-12,0,-1,True,True,True
66217.9938908,6617.69489314,17894.1519493,15011.7039664,381.950305791,303.570095238,41143.9568055,30898.3125035,72042.269309,6049.77056466,5474.83624524,76,2025-07-13,point,INCREMENTAL_LP_CERTIFIED,True,0,0,41143.9568055,0,41143.9568055,0,0,0,144,0,0.000959400000283,0.00393369999983,2.27373675443e-12,0,-1,True,True,True
65308.9368217,9410.30718774,15168.8525479,12257.2877551,3.66640051652e-12,3.12638803734e-12,40618.6461232,48305.1966975,88923.8428208,5474.83624524,5507.59492151,82,2025-07-14,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40618.6461232,0,40618.6461232,0,0,0,144,0,0.000908500000151,0.00398759999916,2.27373675443e-12,0,-1,True,True,True
65034.4146535,10614.3891304,13536.1416551,10790.4027531,79.7404414462,74.2738571429,40542.7436365,55753.2918537,96296.0354902,5507.59492151,5700.78601878,83,2025-07-15,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40542.7436365,0,40542.7436365,0,0,0,144,0,0.000945199999478,0.00364930000069,2.6147972676e-12,0,-1,True,True,True
64350.1892344,10347.8729517,14948.2897058,12453.0344698,38.5710620517,29.6725047619,40129.1352645,49548.2328419,89677.3681063,5700.78601878,5317.54178751,80,2025-07-16,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40129.1352645,0,40129.1352645,0,0,0,144,0,0.000968299998931,0.00383189999957,3.41060513165e-12,0,-1,True,True,True
64471.0680153,11459.2186277,15787.2202175,12637.0835816,2.95585778076e-12,59.7339404762,40195.1001122,55802.1284599,95997.2285721,5317.54178751,5484.83600365,86,2025-07-17,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40195.1001122,0,40195.1001122,0,0,0,144,0,0.00104289999945,0.00405110000065,2.95585778076e-12,0,-1,True,True,True
64262.3807312,3.04112290905e-12,10990.4536223,8356.3810619,13600.9929843,16753.0670865,40097.0178029,1.51313770402e-11,40097.0178029,5484.83600365,6091.37641714,0,2025-07-18,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40097.0178029,0,40097.0178029,0,0,0,144,0,0.00104999999894,0.00417999999991,1.5916157281e-12,0,-1,True,True,True
63407.9620034,2.80664380625e-12,9909.88833851,8131.45449048,18680.5524469,15766.1566585,39733.2422817,1.43049945223e-11,39733.2422817,6091.37641714,5975.32648794,0,2025-07-19,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39733.2422817,0,39733.2422817,0,0,0,144,0,0.000906699999177,0.00426640000114,2.50111042988e-12,0,-1,True,True,True
62935.0395061,11170.9263971,12660.4007434,10659.3886664,3.41060513165e-12,14.9756095238,39522.4213874,57893.9651827,97416.3865701,5975.32648794,5525.92197209,88,2025-07-20,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39522.4213874,0,39522.4213874,0,0,0,144,0,0.00123440000061,0.00365049999891,4.09272615798e-12,0,-1,True,True,True
63840.2391633,12807.4911659,13589.5078621,10946.2542519,3.24007487507e-12,14.7273690476,39852.892735,64511.71215,104364.604885,5525.92197209,5593.97432362,86,2025-07-21,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39852.892735,0,39852.892735,0,0,0,144,0,0.000920399999814,0.00384069999927,1.81898940355e-12,0,-1,True,True,True
64109.0548312,12001.5249263,13185.0596006,10869.6244598,7.67386154621e-13,4.54747350886e-12,39972.4439931,60569.6685449,100542.112538,5593.97432362,5383.16745331,92,2025-07-22,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39972.4439931,0,39972.4439931,0,0,0,144,0,0.000926799999434,0.00366159999976,3.29691829393e-12,0,-1,True,True,True
64502.8177974,12588.9759063,14677.2674233,11802.0208363,3.09796632791e-12,2.23110419029e-12,40126.3240288,62457.0596132,102583.383642,5383.16745331,5479.35164955,89,2025-07-23,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40126.3240288,0,40126.3240288,0,0,0,144,0,0.00112959999933,0.00413850000041,2.04636307899e-12,0,-1,True,True,True
64744.6782265,11804.6018246,14325.7316686,11396.1124008,2.07478478842e-12,3.18878333334,40265.0962366,57931.4145922,98196.5108288,5479.35164955,5710.16303926,90,2025-07-24,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40265.0962366,0,40265.0962366,0,0,0,144,0,0.00112059999992,0.00385639999877,1.02318153949e-12,0,-1,True,True,True
64584.3668998,2.8990143619e-12,10724.0326523,8327.05278095,18507.1789623,17174.8884995,40172.8478506,1.48998395844e-11,40172.8478506,5710.16303926,6109.51155857,0,2025-07-25,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40172.8478506,0,40172.8478506,0,0,0,144,0,0.0010084000005,0.00393350000013,1.36424205266e-12,0,-1,True,True,True
63427.5134929,2.67164068646e-12,10761.3372847,8709.9597,16403.6889098,16503.3554317,39645.4091373,1.51755727984e-11,39645.4091373,6109.51155857,6116.98211481,0,2025-07-26,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39645.4091373,0,39645.4091373,0,0,0,144,0,0.000937900000281,0.00388080000084,2.6147972676e-12,0,-1,True,True,True
63632.482171,12249.2684019,14606.5393919,12409.978619,3.97903932026e-12,1.04449782157e-12,39673.6454467,59191.1440232,98864.7894699,6116.98211481,5474.00243529,91,2025-07-27,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39673.6454467,0,39673.6454467,0,0,0,144,0,0.00163149999935,0.00586470000053,2.72848410532e-12,0,-1,True,True,True
64629.7218364,15579.0755945,12043.3373674,9819.52597926,1.44950718095e-12,30.1088095238,40107.5225349,81777.1883414,121884.710876,5474.00243529,5402.42164455,95,2025-07-28,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40107.5225349,0,40107.5225349,0,0,0,144,0,0.00106079999932,0.00388289999864,2.04636307899e-12,0,-1,True,True,True
65308.1774588,13295.2274456,12815.9359921,10286.4584067,2.6147972676e-12,4.68136904762,40407.9220706,70510.8870314,110918.809102,5402.42164455,5507.36580772,94,2025-07-29,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40407.9220706,0,40407.9220706,0,0,0,144,0,0.000946400001339,0.00386900000012,2.38742359215e-12,0,-1,True,True,True
65534.3295402,11679.8289732,15802.4895417,12697.7488878,4.12114786741e-12,6.16380952381,40507.3374825,56533.8140497,97041.1515322,5507.36580772,5620.99651989,86,2025-07-30,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40507.3374825,0,40507.3374825,0,0,0,144,0,0.000950799998463,0.0042883999995,2.38742359215e-12,0,-1,True,True,True
65393.4375185,12262.6294619,15002.1602662,12088.4616381,1.64845914696e-12,47.3720857143,40403.5978314,62321.7384518,102725.336283,5620.99651989,5691.31671709,88,2025-07-31,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40403.5978314,0,40403.5978314,0,0,0,144,0,0.000955299999987,0.00364100000115,2.38742359215e-12,0,-1,True,True,True
65507.674318,3.25428572978e-12,10386.7809042,8009.72583571,23911.4825284,17967.7770545,40455.1240029,1.8073635033e-11,40455.1240029,5691.31671709,6139.72415786,0,2025-08-01,point,INCREMENTAL_LP_CERTIFIED,True,0,0,40455.1240029,0,40455.1240029,0,0,0,144,0,0.000938600000154,0.00359279999975,1.25055521494e-12,0,-1,True,True,True
64217.5184413,2.63611354967e-12,10233.9738703,8430.16609524,23604.0659021,17882.6198309,39856.4526647,1.41259377529e-11,39856.4526647,6139.72415786,5983.44942415,0,2025-08-02,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39856.4526647,0,39856.4526647,0,0,0,144,0,0.000953799999479,0.00377979999939,2.16004991671e-12,0,-1,True,True,True
63282.0216297,5335.34003021,17196.0852458,14607.2200626,2587.60377255,601.412720958,39403.0320824,23974.7481258,63377.7802083,5983.44942415,5229.6816313,70,2025-08-03,point,INCREMENTAL_LP_CERTIFIED,True,0,0,39403.0320824,0,39403.0320824,0,0,0,144,0,0.000939000001381,0.00373489999947,3.18323145621e-12,0,-1,True,True,True
62465.3159651,6447.30191636,17360.6245794,14125.3465004,261.684719165,4.54036808151e-12,38995.8918982,28918.8194485,67914.7113468,5229.6816313,5159.4143078,76,2025-08-04,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38995.8918982,0,38995.8918982,0,0,0,144,0,0.000968399999692,0.00369859999955,2.50111042988e-12,0,-1,True,True,True
60687.0137932,7588.36547648,15881.2916218,12758.2220854,3.75166564481e-12,1.81188397619e-12,38114.5191383,36376.1670485,74490.6861868,5159.4143078,5276.77445024,83,2025-08-05,point,INCREMENTAL_LP_CERTIFIED,True,0,0,38114.5191383,0,38114.5191383,0,0,0,144,0,0.00153820000014,0.00389540000106,2.50111042988e-12,0,-1,True,True,True
59147.4204366,11759.4073635,13868.2455771,11149.0332437,42.7601,30.4561,37351.7666012,57852.4407793,95204.2073805,5276.77445024,5370.38075442,81,2025-08-06,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37351.7666012,0,37351.7666012,0,0,0,144,0,0.000898700000107,0.00383249999868,1.36424205266e-12,0,-1,True,True,True
58656.7825761,8445.30145869,16284.8589023,13105.4000294,513.402633333,21.2372785714,37093.752318,38382.728589,75476.480907,5370.38075442,5465.19817825,84,2025-08-07,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37093.752318,0,37093.752318,0,0,0,144,0,0.000941500000408,0.00353419999919,1.93267624127e-12,0,-1,True,True,True
58239.9414151,2.26840768391e-12,11269.844146,8534.86113571,23381.3399599,16348.4471949,36792.792922,1.45712881761e-11,36792.792922,5465.19817825,6124.87887,0,2025-08-08,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36792.792922,0,36792.792922,0,0,0,144,0,0.000944100000197,0.00388229999953,1.36424205266e-12,0,-1,True,True,True
57357.678217,3.1334934647e-12,10490.6857058,8525.84278333,20795.02397,15675.8823245,36356.1215734,1.60288138318e-11,36356.1215734,6124.87887,6093.33735704,0,2025-08-09,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36356.1215734,0,36356.1215734,0,0,0,144,0,0.000932599999942,0.00374209999973,2.27373675443e-12,0,-1,True,True,True
57232.5302825,10958.5632925,11868.7193682,10248.1307241,1241.92683333,23.959047619,36243.2274084,57559.0540352,93802.2814436,6093.33735704,5388.37287272,85,2025-08-10,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36243.2274084,0,36243.2274084,0,0,0,144,0,0.000992799999949,0.0038827999997,2.04636307899e-12,0,-1,True,True,True
57934.1007005,10130.2133691,14779.5527315,12056.4658071,779.973811905,1.64490643328e-12,36532.8120011,49477.5183515,86010.3303525,5388.37287272,5293.89721206,88,2025-08-11,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36532.8120011,0,36532.8120011,0,0,0,144,0,0.000917499999559,0.00352900000144,9.09494701773e-13,0,-1,True,True,True
57983.8432173,12706.2272303,12496.2168339,9897.44785307,330.757816667,1.64845914696e-12,36528.2293666,64876.6696719,101404.899039,5293.89721206,5543.3280814,88,2025-08-12,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36528.2293666,0,36528.2293666,0,0,0,144,0,0.000953400000071,0.00383069999953,1.25055521494e-12,0,-1,True,True,True
57759.2634377,11423.2247527,11962.9391139,9514.57648779,604.819209524,8.32690476191,36551.1118153,59605.5443607,96156.6561759,5543.3280814,5738.22163085,88,2025-08-13,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36551.1118153,0,36551.1118153,0,0,0,144,0,0.000965900000665,0.00384309999936,2.50111042988e-12,0,-1,True,True,True
57251.4860276,12097.447244,13838.6699324,11289.9243965,727.961888095,145.934864286,36255.4643754,60284.7130563,96540.1774317,5738.22163085,5648.66412939,84,2025-08-14,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36255.4643754,0,36255.4643754,0,0,0,144,0,0.00101080000059,0.00385610000012,2.27373675443e-12,0,-1,True,True,True
57422.0328613,1.67688085639e-12,11305.0966127,8744.66118333,22429.1555275,15272.715021,36377.1217654,9.12851305657e-12,36377.1217654,5648.66412939,6106.96087714,0,2025-08-15,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36377.1217654,0,36377.1217654,0,0,0,144,0,0.00103529999978,0.00389189999987,2.38742359215e-12,0,-1,True,True,True
56983.6442455,3.31290550548e-12,10636.7119165,8593.29955714,22777.6303457,15233.3211738,36217.073292,1.54171182487e-11,36217.073292,6106.96087714,6131.89098291,0,2025-08-16,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36217.073292,0,36217.073292,0,0,0,144,0,0.000940300000366,0.00377050000134,1.47792889038e-12,0,-1,True,True,True
56886.3119485,9446.61470274,14521.8825342,12390.5074949,1012.90037619,23.2576190476,36205.8433305,45112.5921364,81318.4354669,6131.89098291,5434.35471384,88,2025-08-17,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36205.8433305,0,36205.8433305,0,0,0,144,0,0.000936699998419,0.00381939999897,6.8212102633e-13,0,-1,True,True,True
57745.7370745,10547.1845187,14774.1244959,11884.340286,1007.07581429,1.94595238095,36563.8782977,51708.5991752,88272.477473,5434.35471384,5526.24422011,86,2025-08-18,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36563.8782977,0,36563.8782977,0,0,0,144,0,0.000927400000364,0.00347549999969,2.38742359215e-12,0,-1,True,True,True
57658.3371813,10577.9774679,13662.7055599,11158.3531273,1411.25740476,3.04476190476,36547.8136477,52621.5018578,89169.3155055,5526.24422011,5424.50908257,87,2025-08-19,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36547.8136477,0,36547.8136477,0,0,0,144,0,0.000920799999221,0.00353859999996,2.6147972676e-12,0,-1,True,True,True
57689.5340701,15626.4568476,10970.795382,8971.98838098,666.49285,1.2576606423e-12,36499.3475738,82341.5993705,118840.946944,5424.50908257,5329.34894754,92,2025-08-20,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36499.3475738,0,36499.3475738,0,0,0,144,0,0.000902499999938,0.00352919999932,1.81898940355e-12,0,-1,True,True,True
58198.9885917,11340.0121847,12433.6121893,9838.23366533,1099.20376905,1.8260948309e-12,36754.2894345,59304.1735753,96058.4630098,5329.34894754,5588.22917868,91,2025-08-21,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36754.2894345,0,36754.2894345,0,0,0,144,0,0.000909899999897,0.00351939999928,1.13686837722e-12,0,-1,True,True,True
57596.8201731,3.74456021746e-12,11289.2923678,8675.04625238,19588.7774247,14163.227233,36451.9138122,2.02613819056e-11,36451.9138122,5588.22917868,6109.65202929,0,2025-08-22,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36451.9138122,0,36451.9138122,0,0,0,144,0,0.0009356999999,0.00357729999996,1.5916157281e-12,0,-1,True,True,True
57206.8488207,9.66338120634e-13,10504.1611449,8545.56970476,17656.8989797,15061.3522508,36397.1179133,4.72400074614e-12,36397.1179133,6109.65202929,6068.31960995,0,2025-08-23,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36397.1179133,0,36397.1179133,0,0,0,144,0,0.00112470000022,0.00430929999857,1.81898940355e-12,0,-1,True,True,True
57462.3438278,9848.04605026,15889.7424397,13442.5324616,1129.59041667,1.20792265079e-12,36530.2386891,45066.1308823,81596.3695714,6068.31960995,5432.94062606,91,2025-08-24,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36530.2386891,0,36530.2386891,0,0,0,144,0,0.00152129999879,0.00356979999924,2.27373675443e-12,0,-1,True,True,True
58334.4498174,15076.3946564,11348.8848078,9208.17848881,496.403995238,0.647142857146,36944.3678418,77807.6774721,114752.045314,5432.94062606,5415.62752111,88,2025-08-25,point,INCREMENTAL_LP_CERTIFIED,True,0,0,36944.3678418,0,36944.3678418,0,0,0,144,0,0.000951800000621,0.00375779999922,1.36424205266e-12,0,-1,True,True,True
58634.0859141,10168.6790671,15475.1628702,12307.502408,50.39625,55.8898857143,37146.41586,49564.135891,86710.551751,5415.62752111,5668.2714287,85,2025-08-26,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37146.41586,0,37146.41586,0,0,0,144,0,0.000920899999983,0.00343440000142,4.54747350886e-12,0,-1,True,True,True
58512.2564173,11940.9212112,14430.2255322,11891.1967703,1.73372427525e-12,8.38440428197e-13,37120.3453813,60123.2122496,97243.557631,5668.2714287,5443.03355175,91,2025-08-27,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37120.3453813,0,37120.3453813,0,0,0,144,0,0.000957600001129,0.00364919999993,2.04636307899e-12,0,-1,True,True,True
58705.0035982,14460.6409654,11226.1198292,8924.35291319,7.95807864051e-13,96.0826642857,37259.7802589,76944.0892147,114203.869474,5443.03355175,5630.59371669,100,2025-08-28,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37259.7802589,0,37259.7802589,0,0,0,144,0,0.00101119999999,0.00353409999843,2.6147972676e-12,0,-1,True,True,True
58722.1442408,2.71072053692e-12,12386.3788147,9618.31467381,17422.1996571,15976.6600927,37317.8775614,1.71057923382e-11,37317.8775614,5630.59371669,6091.31834571,0,2025-08-29,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37317.8775614,0,37317.8775614,0,0,0,144,0,0.00113179999971,0.00375160000112,1.5916157281e-12,0,-1,True,True,True
58358.6518399,2.31992203226e-12,10654.0924856,8695.45462857,23075.4265434,14811.8676062,37120.4577649,1.15960716585e-11,37120.4577649,6091.31834571,6018.38532881,0,2025-08-30,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37120.4577649,0,37120.4577649,0,0,0,144,0,0.000970499999312,0.00378290000117,2.27373675443e-12,0,-1,True,True,True
58508.2801578,10788.2601983,13894.0213792,11545.7049589,231.770683333,69.8301690476,37243.634448,54642.3623537,91885.9968017,6018.38532881,5694.44350468,81,2025-08-31,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37243.634448,0,37243.634448,0,0,0,144,0,0.000900600000023,0.00370529999964,2.04636307899e-12,0,-1,True,True,True
58802.9905012,1723.04216533,16605.0602272,13104.267199,356.479166667,3094.6259383,37362.4945055,9381.60397811,46744.0984836,5694.44350468,6078.70082143,19,2025-09-01,point,INCREMENTAL_LP_CERTIFIED,True,0,0,37362.4945055,0,37362.4945055,0,0,0,144,0,0.000931999999011,0.00393700000132,1.5916157281e-12,0,-1,True,True,True
56517.9120569,3294.5199075,16932.1253992,13750.5521925,243.100038095,2330.00286961,35828.6955175,15378.4992439,51207.1947614,6078.70082143,6039.22235571,37,2025-09-02,point,INCREMENTAL_LP_CERTIFIED,True,0,0,35828.6955175,0,35828.6955175,0,0,0,144,0,0.000921499999095,0.00378700000147,2.6147972676e-12,0,-1,True,True,True
55116.0082935,4965.35579148,15418.7839816,12470.8172347,479.926733333,1105.75335476,34721.5408084,24759.2571936,59480.798002,6039.22235571,6059.664345,47,2025-09-03,point,INCREMENTAL_LP_CERTIFIED,True,0,0,34721.5408084,0,34721.5408084,0,0,0,144,0,0.00102179999885,0.00371360000099,1.25055521494e-12,0,-1,True,True,True
53640.1464599,6413.00441136,15661.9836616,12736.7496744,1946.01255714,1256.33877684,33663.459811,31632.8700721,65296.3298831,6059.664345,6003.50555786,56,2025-09-04,point,INCREMENTAL_LP_CERTIFIED,True,0,0,33663.459811,0,33663.459811,0,0,0,144,0,0.00115650000043,0.00360929999988,2.38742359215e-12,0,-1,True,True,True
52470.1543593,1.9610979507e-12,10639.7898756,8482.76110238,24391.014935,19097.8489844,32776.6450001,9.96629978545e-12,32776.6450001,6003.50555786,6154.02633214,0,2025-09-05,point,INCREMENTAL_LP_CERTIFIED,True,0,0,32776.6450001,0,32776.6450001,0,0,0,144,0,0.00109190000148,0.00367430000006,9.09494701773e-13,0,-1,True,True,True
50581.6682614,3.51363382833e-12,10391.8012241,8449.83308571,23337.7165221,17580.8999009,31509.4633381,1.97871443675e-11,31509.4633381,6154.02633214,6117.94400526,0,2025-09-06,point,INCREMENTAL_LP_CERTIFIED,True,0,0,31509.4633381,0,31509.4633381,0,0,0,144,0,0.000938099999985,0.00341119999939,1.13686837722e-12,0,-1,True,True,True
49329.3474173,9703.01812381,13245.4769744,11012.9058619,1767.40922857,71.4015833333,30487.8375882,50681.6264825,81169.4640707,6117.94400526,5802.31121344,80,2025-09-07,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30487.8375882,0,30487.8375882,0,0,0,144,0,0.000894499999049,0.00383719999991,7.95807864051e-13,0,-1,True,True,True
48274.8730149,14182.1025017,12065.1144173,10135.967934,1132.2595,1.5916157281e-12,29558.0596669,70839.3206774,100397.380344,5802.31121344,5398.72759566,90,2025-09-08,point,INCREMENTAL_LP_CERTIFIED,True,0,0,29558.0596669,0,29558.0596669,0,0,0,144,0,0.000994699999865,0.00389019999966,1.5916157281e-12,0,-1,True,True,True
49078.90688,10221.2783065,16017.9482085,12892.3111697,3053.3165,18.3973809524,29993.2404608,47449.740454,77442.9809147,5398.72759566,5490.09079476,82,2025-09-09,point,INCREMENTAL_LP_CERTIFIED,True,0,0,29993.2404608,0,29993.2404608,0,0,0,144,0,0.000947100001213,0.00337630000104,2.16004991671e-12,0,-1,True,True,True
49162.4578407,15391.5019694,11787.4078549,9482.60701155,933.160316667,2.84217094304e-13,30136.9488083,78711.6760826,108848.624891,5490.09079476,5562.52785138,94,2025-09-10,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30136.9488083,0,30136.9488083,0,0,0,144,0,0.00095599999986,0.00378930000079,1.25055521494e-12,0,-1,True,True,True
49338.5697424,9247.78872814,17097.7015781,13730.0696338,1708.70812381,13.9326190476,30177.4060483,42669.1098669,72846.5159152,5562.52785138,5694.82634524,80,2025-09-11,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30177.4060483,0,30177.4060483,0,0,0,144,0,0.000962000000072,0.00377939999998,2.16004991671e-12,0,-1,True,True,True
49212.3253758,3.05533376377e-12,11876.5648333,9247.62203571,20597.6349432,14434.091435,30091.3663896,1.53998769292e-11,30091.3663896,5694.82634524,6108.5991,0,2025-09-12,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30091.3663896,0,30091.3663896,0,0,0,144,0,0.000927199998841,0.00360240000009,2.16004991671e-12,0,-1,True,True,True
49170.4935525,1.76214598469e-12,11255.1611777,9102.2180881,24468.1193175,14542.3296621,30118.4898888,9.23807874642e-12,30118.4898888,6108.5991,6124.66850646,0,2025-09-13,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30118.4898888,0,30118.4898888,0,0,0,144,0,0.00108459999865,0.00349069999902,1.81898940355e-12,0,-1,True,True,True
49373.4239072,12984.7213834,12507.7797739,10903.3259928,654.366759524,1.53477230924e-12,30275.3651784,67251.3213133,97526.6864916,6124.66850646,5266.86364431,83,2025-09-14,point,INCREMENTAL_LP_CERTIFIED,True,0,0,30275.3651784,0,30275.3651784,0,0,0,144,0,0.000967699999819,0.00360560000081,2.38742359215e-12,0,-1,True,True,True
